episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,fit_gain,cond_psi,beta_cos,beta_relerr,pred_err,updates,skipped,bounded,diverged,resets,conf,trust_pol,trust_app,corr_frac,explained,corr_dark,resid_after,reward,v_out,cr,q_loss,destroy,steps
0,train,pact,3.0,0,0.502091316396975,0.10342022321465151,0.17236702787708982,0.03157094027457377,0.0,0.015241366822786909,1.4964746486192966,1.5070624658253402,0.7638862862692032,12552301957.160666,0.6791433556059913,1.5274702057429437,0.04975176617094556,119.0,0.0,0.0,0.0,0.0,0.9738900345364375,0.7493723849372388,0.7404006916608771,0.8340457801878455,0.5196357726887375,0.015346240252256393,0.0525039578110466,-0.18577769764822155,0.2428855455651503,0.37656903765690375,1.5070624634314507,0.0,239
1,eval,pact,3.0,0,0.36491424218167223,0.04451008839243521,0.07418347518121808,0.0186382656192181,0.0,0.004927962280957956,0.33291090014838776,0.3843882940553721,0.7016914875936309,1241.7849583326524,0.33232720177542713,10.872864506234684,0.02458005911372524,357.0,0.0,96.25523012552301,0.0,0.0,0.993233618127751,0.9000000000000004,0.8939102384335825,0.5670225908198698,0.48921035438898397,0.00432930898514914,0.0260893539632729,-0.09449271964057655,0.5852992670405649,0.06276150627615062,0.38438829571568967,0.0,239
2,eval,pact,3.0,0,0.4955261374568512,0.02279194667975747,0.03798657588911654,0.0,0.0,0.005096150788178504,0.38808819339863926,0.38633405526312825,0.610241730342849,7477.571432584499,0.30185056499606894,15.002855021584482,0.007673160399619108,595.0,0.0,333.0,0.0,0.0,0.9840690735493743,0.9000000000000004,0.8856621469413885,0.8539236790990098,0.7464949238412502,0.011851634632330387,0.007390543297892748,-0.06652044279079837,0.11329713047864921,0.39748953974895396,0.38633405773384755,0.0,239
3,eval,pact,3.0,0,0.4392558730871779,0.019944387395538433,0.03324064440638718,0.0,0.0,0.005343574575620029,0.392007492763228,0.3946957295160413,0.29898578932345166,38830.63672283603,0.10207199681332046,41.557166662176286,0.007774774171217154,833.0,0.0,571.0,0.0,0.0,0.9808888961580507,0.9000000000000004,0.8827999755428426,0.8651568919501931,0.7385457466880199,0.00620534211230367,0.007689641101800186,-0.06482995957312936,0.10952847265497491,0.4769874476987448,0.39469572952110027,0.0,239
4,eval,pact,3.0,0,0.0760018663305159,0.005616070071865126,0.009360115988669784,0.0,0.0,0.004374311090287242,0.3439702421551469,0.34925336356442344,0.7234112248759889,108963.64373038703,0.22328306533489767,93.8414594019806,0.006134303384577411,1071.0,0.0,809.0,0.0,0.0,0.9854807117992864,0.9000000000000004,0.8869326230621737,1.2275555060862289,0.31512397153693383,0.002919912525776127,0.005157416081445674,-0.07875647661988994,0.38695510252529747,0.19246861924686193,0.34925336500488785,0.0,239
5,eval,pact,3.0,0,0.48112744734638124,0.020763349141512,0.03460558034292559,0.0,0.0,0.005160732794393275,0.3892993329708546,0.3863154082368109,-0.5794787127212875,75656.26269122647,0.24067370163346932,43.49216016266635,0.007140417481240695,1309.0,0.0,1047.0,0.0,0.0,0.9828042250796841,0.9000000000000004,0.8845237769092975,0.8138024747524978,0.7454610396746326,0.0058699631882417535,0.006818173638794368,-0.06251774633823098,0.10911303006023916,0.5941422594142259,0.38631540769917605,0.0,239
6,eval,pact,3.0,0,0.00014589538669387058,2.3055936177404867e-05,3.842656257258271e-05,0.0,0.0,0.0037774583100727037,0.31717054352600704,0.32410104790990824,-1.2893223198886696,70740.91637519613,0.14409708976745605,38.52827835083008,0.005276640329391123,1547.0,0.0,1285.0,0.0,0.0,0.9858653325914838,0.9000000000000004,0.8872787696796481,48.39438978880027,-84.64820749476112,0.0030449748095185435,0.004044637893800035,-0.08050964764850672,0.4682928276803465,0.04184100418410042,0.324101046629514,0.0,239
7,eval,pact,3.0,0,0.17909063403861195,0.008190671695764378,0.01365111883234368,0.0,0.0,0.004057866593269499,0.33405703106684664,0.33428591340156777,0.38178691230558454,48359.03716249346,0.20342230481956794,28.73812764159805,0.005401441031018716,1785.0,0.0,1523.0,0.0,0.0,0.9836235168588711,0.9000000000000004,0.8852611406078897,0.8312746275889596,0.5022230064299349,0.0020628933536473416,0.0049936819870792576,-0.08118053030898145,0.4785898691355826,0.18410041841004185,0.33428591226937304,0.0,239
8,eval,pact,3.0,0,0.42329975400295616,0.023388744279029546,0.03898123837053432,0.0,0.0,0.005773637098918774,0.3781664654550193,0.3781599037068658,0.6858062560837638,53799.287914324006,0.18081855543579314,31.211203825523665,0.005361378896508023,2023.0,0.0,1761.0,0.0,0.0,0.975749896223575,0.9000000000000004,0.8781748831147429,0.938442910379989,0.8045139963314136,0.0022885059158011555,0.0055378932490259035,-0.1125543763777044,0.6625419151903618,0.11297071129707113,0.37815990490088386,0.0,239
9,eval,pact,3.0,0,0.15197705929011698,0.004216439205767803,0.007027398213446443,0.0,0.0,0.0033105489998572664,0.3187043176784675,0.31852348766067534,-0.7863854364507586,52556.33671384676,-0.044662064549252076,49.5676520878301,0.004282005451143248,2261.0,0.0,1999.0,0.0,0.0,0.9846655750125023,0.9000000000000004,0.8861990002408686,0.4191892751066572,0.42406908937060883,0.0018587769582154579,0.003756563027100014,-0.0752944121319021,0.331167096946497,0.0,0.31852348726422475,0.0,239
