episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,fit_gain,cond_psi,beta_cos,beta_relerr,pred_err,updates,skipped,bounded,diverged,conf,trust_pol,trust_app,corr_frac,explained,corr_dark,resid_after,reward,v_out,cr,q_loss,destroy,steps
10,eval,pact,3.0,0,0.4554288604148302,0.024945217971176572,0.04157536087252662,0.0,0.0,0.005634211771439558,0.37391179488293796,0.3734505987067602,0.36122106418605876,53925.97831949529,0.28052506717428505,43.684753621472474,0.006167795421423149,2499.0,0.0,2237.0,0.0,0.9768517582236972,0.9000000000000004,0.879166561564641,0.8859085907242918,0.7811233392679545,0.002496738105158632,0.0064528090557839455,-0.11497426562236325,0.72248434671652,0.07531380753138076,0.373450599704089,0.0,239
11,train,pact,3.0,0,6.514758795400435e-05,1.5097004491748156e-05,2.516167223498334e-05,0.0,0.0,0.015187431331412189,1.5431551611573127,1.5426847074321124,-4.6634910026853555,1655.3877959311258,0.21642397344112396,96.5563735961914,0.005389224785556881,2737.0,0.0,2475.0,0.0,0.9777854264530677,0.9000000000000004,0.8800068679713804,67.63682180178999,-148.75390791498768,0.002791235327414989,0.003735772808118081,-0.20910862403561992,0.45998397578563166,0.18828451882845187,1.5426847087959545,0.0,239
12,train,pact,3.0,0,0.02096458594954064,0.005304460298693393,0.008840767236441817,0.0,0.0,0.015302237201185905,1.556637690406464,1.5573918784512635,-0.16759462783670356,669.3639855803805,0.4832083010348534,2.8052600472542033,0.007853660930024079,2975.0,0.0,2713.0,0.0,0.9888867703441796,0.9000000000000004,0.8899980636321351,0.5767162440668946,0.18144148648793323,0.0038650978693994214,0.007437844398988228,-0.20081072340977513,0.36478827264904,0.24267782426778242,1.5573918740485033,0.0,239
13,train,pact,3.0,0,0.0,0.0,0.0,0.0,0.0,0.01503432701462607,1.5604722340236648,1.5605130634547277,-0.6933425501550092,811.4661474507224,0.49486982822418213,2.46909499168396,0.0003508671815625843,3213.0,0.0,2951.0,0.0,0.9898690496528498,0.9000000000000004,0.8908821247112801,nan,nan,0.00031500802827672886,0.0003150080854036513,-0.19342122631351746,0.2773672809282175,0.42677824267782427,1.5605130576879054,0.0,239
14,train,pact,3.0,0,0.00014589538669387058,3.453171919158438e-05,5.755286141241234e-05,0.0,0.0,0.016170848351922743,1.6277828790153919,1.6278551477767433,-1.94294980430204,1195.7652227808742,0.49486982822418213,2.46909499168396,0.00020115750960799403,3451.0,0.0,3189.0,0.0,0.9910581737881425,0.9000000000000004,0.8919523368320704,0.25541029809887167,-0.11790078734381937,0.00015107137070507242,0.0001840166875911537,-0.19208974421563144,0.1655538740021959,0.5146443514644351,1.627855141795374,0.0,239
15,train,pact,3.0,0,0.47389736845189456,0.15151590264254253,0.2525264897235673,0.08387219500591565,0.0,0.018186852337878243,1.7129906640391968,1.7218828243690554,0.43348687426230936,1821.8982949995097,0.346616957570469,6.272507729889458,0.10501414410395851,3689.0,0.0,3427.0,0.0,0.9934967866003763,0.9000000000000004,0.8941470945729372,0.7705391657505359,0.411802678200201,0.068161551207304,0.10180806166348223,-0.19710659916128306,0.12035965458915696,0.5062761506276151,1.721882832346917,0.0,239
16,train,pact,3.0,0,0.4488243158769947,0.1604351137096399,0.2673918325332832,0.12552301298873694,0.0,0.018609369317825617,1.7294200763542782,1.7446838567446465,0.3210020153218233,3268.800704636833,0.3088202064011293,7.7928358895010525,0.11784873490521848,3927.0,0.0,3665.0,0.0,0.9945655981367103,0.9000000000000004,0.895109022511598,0.7377772011839473,0.3895639944974567,0.06781364829530792,0.11561640934964104,-0.21310789555413293,0.3122347844149678,0.26778242677824265,1.7446838466927233,0.0,239
17,train,pact,3.0,0,0.29880202014860646,0.10807277868374224,0.1801212824357208,0.08235070408637554,0.0009509319416149889,0.019766565044040337,1.8059430321888943,1.8321950254829358,0.22428172546201172,4946.445392177693,0.32447032611739185,11.19047326522891,0.09737934771862863,4165.0,0.0,3903.0,0.0,0.9955175229695052,0.9000000000000004,0.8959657462570957,0.7001875485473675,0.30680354555085987,0.04467890503885293,0.09423118526949917,-0.23891609198447752,0.4384403098014778,0.23430962343096234,1.8321950218634828,0.0,239
18,train,pact,3.0,0,0.3069478625608959,0.11762450364938057,0.19604082008470367,0.10022822465108529,0.0001901863883229978,0.017524354738498955,1.8762326589688099,1.6821408186996332,0.28172187251525943,5736.024614278243,0.2083773455739662,10.309824642277164,0.0672599801013858,4403.0,0.0,4141.0,0.0,0.9953060519246377,0.9000000000000004,0.8957754243866669,0.46426344146455395,0.4514574083206804,0.005536449444919544,0.07161600692560564,-0.22721712811303227,0.47390130270927927,0.16317991631799164,1.6821408132480296,0.0,239
19,train,pact,3.0,0,0.41162967206828666,0.2117796796295479,0.35296608258679774,0.29307721692398503,0.0001901863883229978,0.022242997391110433,1.992925531195796,2.0663771768992913,0.4683832049868596,7862.758652180309,0.12244912240046338,19.143718947426546,0.09410682410609647,4641.0,0.0,4379.0,0.0,0.9978849037421798,0.9000000000000004,0.8980963905984887,0.9460433080395096,0.7042372494963787,0.08777238354812582,0.09821171692288072,-0.2766469352773847,0.6263390605062465,0.07112970711297072,2.0663771812478555,0.0,239
20,train,pact,3.0,0,0.36126752409238416,0.16548519880190238,0.27580862749380375,0.21605173139891365,0.0,0.019896780222529647,2.128448114235531,1.858638505805985,0.42632102386472615,10784.365802333943,0.0777378259587129,20.36443987351581,0.08276397829473985,4879.0,0.0,4617.0,0.0,0.9963204484105609,0.9000000000000004,0.896688382745288,0.515678178142426,0.5521625646312027,0.020004932701577553,0.09064075909652378,-0.2287929566576004,0.41197068162260003,0.14644351464435146,1.8586385099189333,0.0,239
21,train,pact,3.0,0,0.38934417804177057,0.18340187815168266,0.3056697559529072,0.25770254882060334,0.0001901863883229978,0.021882844617333124,2.148779677047889,2.0295046627770907,0.3170440820470515,12915.91341690638,0.07221058211737472,4.636242769752087,0.11829638807297875,5117.0,0.0,4855.0,0.0,0.9968260678786114,0.9000000000000004,0.897143439518358,0.6111603049107532,0.5708711503677691,0.10097321871268962,0.12295492822265401,-0.25208165601093646,0.44950888750408013,0.17154811715481172,2.0295046694995853,0.0,239
22,train,pact,3.0,0,0.5018883342007137,0.2839246680655017,0.47320771404438766,0.3782807168975535,0.0,0.02197594786351196,2.1409058820253635,2.059957994576777,0.25973341398907507,15694.104892618985,-0.01101107935729986,12.741680296893898,0.10394879090736102,5355.0,0.0,5093.0,0.0,0.99838316266008,0.9000000000000004,0.8985448300090295,0.8905549700679809,0.6702771802921286,0.24202629095978206,0.11094253297474345,-0.2940107993902374,0.7930205644084396,0.0,2.0599580052219006,0.0,239
23,train,pact,3.0,0,0.25732146626996916,0.12450495922993274,0.20750824324204586,0.13655382388555853,0.0003803727766459956,0.022823851425044832,2.1827166284976145,2.120231735656451,0.3652982351732553,23050.422978229602,-0.002670599763607022,33.54756689470682,0.10709301504855936,5593.0,0.0,5331.0,0.0,0.9973798281976868,0.9000000000000004,0.8976418268730451,0.5457826258133347,0.5117414546424295,0.08085148958726075,0.10566587341855822,-0.297882570428069,0.7722781091427046,0.0,2.120231736876729,0.0,239
24,train,pact,3.0,0,0.015004510717528821,0.012255145118607863,0.02042524026578709,0.0,0.0,0.025697376169887796,2.285454804927235,2.412948669748825,0.38405066067703597,19769.55341674294,-0.01239583526336623,5.017551627617999,0.053182826356019314,5831.0,0.0,5569.0,0.0,0.9988924559190183,0.9000000000000004,0.8990031882310013,0.3670503149096516,0.3632629707648145,0.04882778972387314,0.048833928118697585,-0.3022138808951152,0.6536989228167008,0.0041841004184100415,2.412948674010342,0.0,239
25,train,pact,3.0,0,0.001747928173575944,0.0014622103722807932,0.0024370171566139207,0.0,0.0,0.024868253275565022,2.284326935911777,2.3193842257415898,0.30881761157861815,22404.074611009415,0.014595244079828262,9.071516990661621,0.010485176718525908,6069.0,0.0,5807.0,0.0,0.9983183412372317,0.9000000000000004,0.898486487286859,2.277470019434525,-1.0898588265297833,0.0072538070736548185,0.009195582579568547,-0.27083509238593584,0.3490904774622392,0.12552301255230125,2.31938421061582,0.0,239
26,train,pact,3.0,0,0.0043400218550171355,0.0035008078937980866,0.005834679356746952,0.0,0.0,0.024807698350540017,2.3238703491298724,2.323148348341427,0.2250301525557889,22338.149442664748,0.022261527744920684,1.1371526249283028,0.0054522526595852565,6307.0,0.0,6045.0,0.0,0.9982039130382458,0.9000000000000004,0.8983834971942662,0.2556424852403473,0.12056672316671291,0.0023950060698074756,0.0052280359063748075,-0.2806748827971308,0.48915398083029177,0.029288702928870293,2.3231483317701986,0.0,239
27,train,pact,3.0,0,0.4706366194916741,0.2457236526261189,0.40953936452515105,0.36325599427751915,0.0,0.019804222257924754,2.248497794861574,1.8512481560766947,0.321898826682418,21928.652523535566,0.042024947136882145,4.544449303439472,0.08508162477969315,6545.0,0.0,6283.0,0.0,0.9962700553020174,0.9000000000000004,0.8966430410680412,0.6101948620299551,0.6539365635172476,0.0001840754160254549,0.09985219419322067,-0.2797267967430117,0.8160479539452212,0.0,1.8512481675431376,0.0,239
28,train,pact,3.0,0,0.2864649582486312,0.1689462244632911,0.2815769964793286,0.27310764496545914,0.0005705591649689933,0.02660990068805891,2.345770884258478,2.496595060974983,0.5332037644406243,24873.27422201883,0.05788595183819696,25.89641435076502,0.08063794325094156,6783.0,0.0,6521.0,0.0,0.9984880997546048,0.9000000000000004,0.8986392624707401,0.9942030913648514,0.7589858774609178,0.07725936077904326,0.08563889305898335,-0.29555873783046194,0.47280334728033474,0.03347280334728033,2.4965950536535284,0.0,239
29,train,pact,3.0,0,0.41162967206828666,0.20966393359595564,0.3494398408777872,0.305058960635293,0.0,0.0225975195892841,2.2622748723089945,2.115423029686118,0.3886307829593515,26668.36162231956,-0.018915217584785694,25.435990447778583,0.1196014237255014,7021.0,0.0,6759.0,0.0,0.9962252765021065,0.9000000000000004,0.896602734611623,0.7157535128945239,0.5556716991687389,0.07380874359423852,0.12258279218755382,-0.296990312622492,0.7512092346953918,0.008368200836820083,2.1154230353954206,0.0,239
30,eval,pact,3.0,0,0.023700630373153914,0.021982743665096192,0.03663790400264683,0.0019018638832299778,0.0,0.027108120055923775,2.5889948870846418,2.56727135181427,0.5316176568489195,145763.1025594927,-0.007989729476009328,50.94816482416257,0.02356882186954311,7259.0,0.0,6997.0,0.0,0.9975662700301933,0.9000000000000004,0.8978096241731524,0.6268845777970075,0.26812599638917345,0.008052934964628852,0.021272914213562876,-0.32466192005364947,0.6842636280008311,0.0,2.5672713425446108,0.0,239
31,eval,pact,3.0,0,0.4653420529930334,0.2603378992056582,0.4338964200108585,0.45891974274084657,0.0,0.022969682981497822,2.503012718017131,2.162766495259736,nan,397017.3502222803,0.013503778363708563,nan,6825652823.918767,7497.0,0.0,7235.0,101.71548117154812,0.9556148443760732,0.9000000000000004,0.8600533355230068,0.6709131765902805,0.7203903908298899,0.0417856537821618,0.10179435573693629,-0.32106585438138047,0.8771773643134813,0.0,2.162766490657984,0.0,239
32,eval,pact,3.0,0,0.00036113544281525344,0.0004144703127174915,0.0006907837957126248,0.0,0.0,0.029097587306629164,2.594011376592405,2.766465050406037,nan,345957.9293606171,0.21086667478084564,nan,59872132091.76284,7735.0,0.0,7473.0,458.0041841004184,0.9075054947801214,0.9000000000000004,0.8167549217096433,1.0007594106684392,-0.13206313486966015,0.040366020664294955,0.038951165440285804,-0.3408428917734009,0.6806730170034722,0.0,2.766465046725073,0.0,239
33,eval,pact,3.0,0,0.4510805060552793,0.25033850133590496,0.41723076347785293,0.43210346161321617,0.0,0.02394132058927205,2.6125855366056436,2.22231854754013,nan,400350.6129707113,nan,nan,4916955624.53144,7973.0,0.0,7711.0,1074.142259414226,0.8394502678176848,0.9000000000000004,0.755505217356163,0.6554206076169705,-19641228169.20512,0.01988112142369632,0.10832948706046558,-0.2671372722817515,0.4203685569304727,0.029288702928870293,2.222318553009455,0.0,239
34,eval,pact,3.0,0,0.022306911853421187,0.019367886116890387,0.03227980705840264,0.003803727517068137,0.0007607455532919912,0.027392578330748252,2.5962566232082733,2.5970023107329174,nan,703449.3662395397,0.012915157810414685,nan,0.02870616986597479,8211.0,0.0,7949.0,1990.0,0.8147487672801795,0.9000000000000004,0.7332738723964372,0.7959531578260438,-0.0762264667564978,0.008760901886989107,0.023598285554859506,-0.3144302877518918,0.5786225110537405,0.0041841004184100415,2.5970023133640314,0.0,239
35,eval,pact,3.0,0,0.4706366194916741,0.26560978705598537,0.44268290906310154,0.42164321168945423,0.0,0.02132535682578092,2.600215766220412,2.0095019210831393,nan,1598721.60041841,0.029877967928647293,nan,5024645445.740809,8449.0,0.0,8187.0,3300.907949790795,0.6582003704673576,0.9000000000000004,0.5923803207390478,0.4939868529558453,0.5648280434867825,0.006533994760292654,0.13597239337342296,-0.2650977703926163,0.7010000296744713,0.0,2.0095019241944576,0.0,239
36,eval,pact,3.0,0,0.475447956226714,0.2515245059512533,0.4192074689754503,0.26873335915629337,0.0,0.01936207426065057,2.4250367825001353,1.815677096155398,nan,376338.7031903766,nan,nan,625804840.8325124,8687.0,0.0,8425.0,5320.004184100419,0.5834615452519022,0.9000000000000004,0.5251153818483631,0.4951371821928953,-2488047191.3165345,0.00742895949194778,0.138707407493004,-0.2869735387812155,0.8935279978634382,0.0,1.8156771082179055,0.0,239
37,eval,pact,3.0,0,0.06036288374898542,0.04517846085659908,0.07529743080172069,0.0034233549898139604,0.0,0.025606105871747976,2.6031700327805396,2.448478938146615,nan,1972811.0865585774,nan,nan,5318211600.638859,8925.0,0.0,8663.0,7545.255230125523,0.5228879576759359,0.9000000000000004,0.4705991522101179,0.32327466869576776,-116184601717.26593,0.003926036396094818,0.03471807036505015,-0.30412564227578687,0.6172289978931127,0.008368200836820083,2.448478937412602,0.0,239
38,eval,pact,3.0,0,0.501817049438165,0.2523981267740394,0.4206635110686917,0.1641308510652646,0.0,0.016233791039952674,2.5605320032670407,1.640253340599427,nan,1018581.6773012553,-0.0017527073162885065,nan,2758659515910.6353,9163.0,0.0,8901.0,10443.380753138075,0.40478648282743396,0.9000000000000004,0.3643078239143643,0.3155429961819992,-10929793937734.273,0.0265065289568156,0.18186432057134339,-0.2291641269237509,0.6354787975904328,0.0,1.640253332829777,0.0,239
39,eval,pact,3.0,0,0.019673128869098604,0.015780282868123535,0.02630047019457573,0.0,0.0,0.026456027993129638,2.5753179434453095,2.528578496378336,nan,2286119.990585774,-0.03425559902926088,nan,36507515.19694012,9401.0,0.0,9139.0,13683.878661087867,0.35864423845103593,0.9000000000000004,0.3227798049045906,0.39943476145021656,0.06121574872120772,0.0025493875227253645,0.01512576727268177,-0.32549282069825525,0.7248583044007242,0.0,2.528578506079321,0.0,239
40,train,pact,3.0,0,0.4891325045084395,0.20059393315293989,0.3343231836830706,0.20140738230370078,0.0,0.016747614616239793,2.370888115471876,1.645981505824931,nan,78286.07188153766,0.03878179054293746,nan,5441178774.14279,9639.0,0.0,9377.0,17174.33472803347,0.30546319852563625,0.9000000000000004,0.2749168726627298,0.23467479553785325,-27125340674.141388,0.015599924066153011,0.18045782960101836,-0.21831326664341755,0.5147333748775926,0.1087866108786611,1.6459815162366658,0.0,239
41,train,pact,3.0,0,0.5008256440260959,0.21427804130845787,0.3571300365700032,0.16983644022103633,0.0001901863883229978,0.016281312000333763,2.3703513185349467,1.5778460998914232,nan,15977.81904991501,0.03629346844612594,nan,0.18920941818817266,9877.0,0.0,9615.0,20924.0,0.27152268345385916,0.9000000000000004,0.244370410756586,0.214572003325944,0.1248888322076932,0.021397157626993516,0.18886125283354746,-0.1788053122677217,0.07937921006558059,0.6108786610878661,1.5778460955016576,0.0,239
42,train,pact,3.0,0,0.06283617998029117,0.03750557019864793,0.06250927991269811,0.006656523466609013,0.0,0.02296784321415125,2.310559213909644,2.1718712334353554,nan,21062.395900071915,0.0670144169349769,nan,0.03895455647163019,10115.0,0.0,9853.0,24748.0,0.27223200403995595,0.9000000000000004,0.24500879869800232,0.12724597834918555,0.09136369677628275,0.006080547083361442,0.03860739149748948,-0.271304642825286,0.5595418261669486,0.03347280334728033,2.1718712336970833,0.0,239
43,train,pact,3.0,0,0.3347918485875449,0.1263412447028504,0.21056871336035304,0.13408140033857593,0.0020920502715529757,0.01940612279845082,2.2903058364301545,1.859080289073569,nan,18120.098195606693,0.06725972639221434,nan,0.11864214825977777,10353.0,0.0,10091.0,28572.0,0.2717465244576522,0.9000000000000004,0.2445718667247804,0.20190060873193108,0.09793920525243993,0.010146831032923527,0.11779400868347172,-0.2404017442248779,0.4760675390961156,0.07112970711297072,1.8590802927788865,0.0,239
44,train,pact,3.0,0,0.4367288618482977,0.16328504119865025,0.2721417053910966,0.1677443897624395,0.0,0.017679509643473073,2.280283029109364,1.690807801659636,nan,14829.580274254708,0.03928501285728093,nan,0.14332696806569292,10591.0,0.0,10329.0,32396.0,0.27104217356468346,0.9000000000000004,0.2439379506904211,0.15039595277475187,0.12939521780792895,0.003556250057847458,0.144353344589842,-0.20784785874196865,0.3510489925517078,0.301255230125523,1.690807794027672,0.0,239
45,train,pact,3.0,0,0.4595581971330663,0.17720705667449985,0.2953450657493312,0.15690376643855203,0.0,0.016877721823658404,2.2693008044773566,1.6584614168649936,nan,9011.587857936716,0.11146411223329261,nan,0.15505429965962175,10829.0,0.0,10567.0,36220.0,0.2716195466129351,0.9000000000000004,0.24445758622809932,0.25078863731301015,0.1504314550943341,0.016691597620153736,0.15499767417158292,-0.18823617049000094,0.08617466393661533,0.5481171548117155,1.6584614189915052,0.0,239
46,train,pact,3.0,0,0.37911919344205136,0.1263593170748574,0.21059883641042293,0.14948649667047556,0.0007607455532919912,0.017830339888749824,2.0849590141902907,1.6850544441195212,nan,10365.818878301518,0.10053335007564573,nan,0.12276676117158086,11067.0,0.0,10805.0,40044.0,0.2710327058407053,0.9000000000000004,0.24392942878491708,0.19532849029316254,0.07281870882210462,0.013848098131410521,0.12177193049286886,-0.232088576338163,0.5171370070328497,0.15481171548117154,1.685054444959946,0.0,239
47,train,pact,3.0,0,2.1493512025067902e-05,9.816438402926011e-06,1.636073046858777e-05,0.0,0.0,0.021569279008876206,2.0315817409978254,2.0340065786529284,nan,9560.822980681223,0.12953852117061615,nan,0.0016753023063829002,11305.0,0.0,11043.0,43868.0,0.2721777979175416,0.9000000000000004,0.2449600115480782,13.222552751859885,-15.055924716567386,0.0013871230812157514,0.001499381165870633,-0.23744023502334854,0.27908840024926557,0.18410041841004185,2.034006575927286,0.0,239
48,train,pact,3.0,0,0.41462239765982967,0.13461627418194336,0.22436042563354344,0.17078737079099632,0.0003803727766459956,0.017350357823720724,1.9865690260252693,1.6305820365829946,nan,7336.08941063023,0.10070398951037719,nan,0.11853474605864356,11543.0,0.0,11281.0,47692.0,0.27087653456372696,0.9000000000000004,0.24378887517182896,0.12227244713199695,0.12024752706943864,0.0002989297829332683,0.12006028020271411,-0.21864930091839885,0.45763969257247994,0.1297071129707113,1.630582041668398,0.0,239
49,train,pact,3.0,0,0.4417291495469365,0.14226591376270895,0.2371098303955017,0.14967668361993017,0.0007607455532919912,0.016414294114811774,1.9621980015702827,1.5969340372285086,nan,5602.281897636637,0.17510482668876648,nan,0.1289592650933308,11781.0,0.0,11519.0,51516.0,0.27124358420591477,0.9000000000000004,0.2441192205106863,0.24042066440687898,0.13430998387199744,0.018868891677508753,0.12848391062599532,-0.20485007191432797,0.3713760052227069,0.26359832635983266,1.5969340382666535,0.0,239
50,train,pact,3.0,0,0.15576161381352116,0.05717408642168917,0.09529013646265812,0.040319513451604165,0.0,0.01809924575168967,1.862796378933735,1.7548758911288433,nan,4926.594099356041,0.11442975419266335,nan,0.055663621951299855,12019.0,0.0,11757.0,55340.0,0.27124625855908735,0.9000000000000004,0.24412162601947784,0.08080674610545348,0.07484267852515047,0.004154422848771971,0.05577070070391669,-0.2042355764028772,0.1862963292679308,0.3723849372384937,1.7548759022343374,0.0,239
51,train,pact,3.0,0,0.0,0.0,0.0,0.0,0.0,0.01851368773237619,1.7841401479234256,1.7910687020633012,nan,3154.8527147620293,0.1051735207438469,nan,0.009281271715477015,12257.0,0.0,11995.0,59164.0,0.2715041922974287,0.9000000000000004,0.24435376572309678,nan,nan,0.008333786872944261,0.008333786921166507,-0.20128782836541886,0.09644203092079884,0.5439330543933054,1.791068707803554,0.0,239
52,train,pact,3.0,0,0.31501783161268476,0.10489170138398891,0.17481948006828754,0.11525294783225119,0.0019018638832299778,0.01733718490594351,1.7743130373655502,1.6697354334168852,nan,2924.111095220973,0.11560840536080394,nan,0.10081320262619267,12495.0,0.0,12233.0,62988.0,0.27084588530672143,0.9000000000000004,0.24376129106497665,0.17697768001254538,0.087967322305051,0.010609758883499755,0.10028197198315177,-0.1987476738311501,0.21457610018101425,0.4602510460251046,1.6697354299436282,0.0,239
53,train,pact,3.0,0,0.36852381268091683,0.11310017535379682,0.18850026871116685,0.11677443881413926,0.004754659708074945,0.016432191777163842,1.750601309612705,1.5923105306206389,nan,2680.32575714239,0.14746255754925716,nan,0.10840687876037287,12733.0,0.0,12471.0,66812.0,0.2707863513645268,0.9000000000000004,0.24370771135246405,0.16734441788861165,0.08653579155407543,0.01212149619952672,0.1079370273670735,-0.19830415034125004,0.2952313125018546,0.36401673640167365,1.5923105251897307,0.0,239
54,train,pact,3.0,0,0.0488099870398625,0.015086948255485066,0.025144911824381437,0.0003803727766459956,0.0,0.01632025955580019,1.6933422068671702,1.6756702033046897,nan,2199.1859856130686,0.13369064718871143,nan,0.01689866664634324,12971.0,0.0,12709.0,70636.0,0.2704493886007924,0.9000000000000004,0.2434044445408937,0.062110789572973606,0.03786668508044433,0.002871925167587659,0.016699244323767192,-0.1919111745186371,0.10614558295498383,0.5355648535564853,1.6756701976689778,0.0,239
55,train,pact,3.0,0,0.20738793141458225,0.06569474932892179,0.10949123840018957,0.06047926967862261,0.003803727704112001,0.015874657206136,1.62959384519186,1.5805728754737887,nan,2103.150767561781,0.17187403352876587,nan,0.0644995990149856,13209.0,0.0,12947.0,74460.0,0.2706656931085068,0.9000000000000004,0.24359911804917467,0.19230098848936641,0.09203318521880566,0.007984579549744152,0.06390905659450959,-0.21219836688292362,0.4033947594884121,0.26359832635983266,1.5805728825826484,0.0,239
