A,arm,b0,beta_cos,clipped,corr_frac,cr,destroy,explained,fit_gain,kind,load,load_pu,pred_err,q_loss,resid_after,reward,sat,sigma,steps,trust,v_out
0.2608965189707507,blind,-0.02928353194920924,nan,0.0,nan,0.9784722222222222,0.0,nan,nan,ladder,0.0,0.0,nan,0.14438330030143262,0.0,-0.02928353194920924,0.0,0.0,1440,nan,0.002441077441077441
0.2608965189707507,pact,-0.02928353194920924,0.0,0.0,0.863984913864885,0.9777777777777777,0.0,0.994896161251218,0.9940498388475842,ladder,0.07225216178868929,0.05780173184880368,0.00029501071875663126,0.1449227321975407,0.007862572585928183,-0.02958927662270482,0.0,3.0,1440,0.8630689401231292,0.0027777777777777775
0.2608965189707507,intercept,-0.02928353194920924,0.0,0.0,0.8770757304913844,0.9791666666666666,0.0,0.994905004306302,0.9940480519086122,ladder,0.07225216178868929,0.05780173184880368,0.00029449957485794314,0.14463895692494416,0.007105507427902254,-0.029524778363897487,0.0,3.0,1440,0.8690339581833946,0.002441077441077441
