A,beta_cos,clipped,corr_frac,cr,explained,fit_gain,kind,load,load_pu,mu,pred_err,q_loss,resid_after,reward,sat,sigma,trust,v_out
0.2608965189707507,0.2958897503662027,0.0,0.8827525483282355,0.9770833333333333,-0.2586840103952921,-4.475686167614104,mu,0.01068438830030358,0.008547511010737216,0.999,0.010758615437892634,0.14597221069823083,0.01041377232379293,-0.02953985139511863,0.0,2.0,0.8733675157858266,0.002925084175084175
0.2608965189707507,0.11254447558550155,0.0,0.7880849245170319,0.9756944444444444,0.3431523960195172,-1.6060619011138746,mu,0.010755080284686377,0.00860406460091825,0.98,0.005651559217606443,0.14458259367664325,0.00542288037502519,-0.02941410841855631,0.0,2.0,0.8653583498878612,0.003177609427609427
0.2608965189707507,0.022964393287111307,0.0,0.8540525481925366,0.9763888888888889,0.33980925279367624,-2.1519236780347355,mu,0.01065779981360985,0.008526240249818469,0.95,0.005628944921388286,0.14474055252519286,0.005297557404093646,-0.029404115197465212,0.0,2.0,0.8626251196488738,0.003114478114478114
0.2608965189707507,0.01617139682166453,0.0,0.8845616807863171,0.9763888888888889,0.33907573936590785,-2.996929099212866,mu,0.01068683048846424,0.008549464821078977,0.9,0.005650548715688804,0.14481744996959914,0.005269512292469219,-0.029399518453775173,0.0,2.0,0.861785986336569,0.003093434343434343
