episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
0,train,blind,3.0,0,0.502091316396975,0.23276366330168205,0.38793937441404824,0.39197413542280635,0.03708634572298457,0.020167911744766155,1.5334883324770747,1.8064506043948887,0.23157056841460932,-0.2458656751445553,0.5190658476512656,0.24267782426778242,1.8064506051822944,0.0,239
1,eval,blind,3.0,0,0.5020913164463541,0.182499323191459,0.304165484066125,0.3507036890320199,0.0,0.010904834999324887,0.35791462691009795,1.0062910865789676,0.18249932249639197,-0.1540373476479364,0.2959138253360635,0.497907949790795,1.0062910884418121,0.0,239
2,eval,blind,3.0,0,0.19514417073502602,0.08388555923979632,0.13980924026012467,0.1409281103805518,0.0,0.00995255106471666,0.387242962563387,0.6748271340106821,0.08388555819774753,-0.1323767431964171,0.5739636190984895,0.02092050209205021,0.6748271363161918,0.0,239
3,eval,blind,3.0,0,0.4288286743681341,0.19916742817982808,0.33194564930364556,0.3891213381016105,0.0,0.013240942579526533,0.3668218703324825,1.0725557642002983,0.19916742643599947,-0.19207391727237597,0.7729902964479658,0.016736401673640166,1.0725557599582296,0.0,239
4,eval,blind,3.0,0,0.4392558730871779,0.16238577410860297,0.27064290053518963,0.3316850499503283,0.0,0.011679441773305379,0.3581405842528682,0.9298511393773505,0.16238577300645143,-0.15529764796957543,0.4295676429567643,0.02092050209205021,0.9298511373319267,0.0,239
5,eval,blind,3.0,0,0.012959528787482421,0.0007116559055556456,0.0011860931143658426,0.0,0.0,0.007815756151164302,0.3991957396642932,0.39739145506874785,0.000711655893363089,-0.08420671965175318,0.4091516068726075,0.0,0.3973914542028412,0.0,239
6,eval,blind,3.0,0,0.12999683991421615,0.05676516826887446,0.0946086020463158,0.08311145020079912,0.0,0.008745275393993474,0.38342984887346565,0.5813682862405498,0.05676516765488182,-0.1070773466819764,0.3788242974568979,0.14225941422594143,0.5813682915841406,0.0,239
7,eval,blind,3.0,0,0.34251425579287914,0.15566606962059773,0.25944340003883304,0.3010650430513725,0.0,0.010936968485438986,0.37314627840179776,0.9285914212091199,0.15566606935210273,-0.15848291148835475,0.5612035965458918,0.22594142259414227,0.9285914211934374,0.0,239
8,eval,blind,3.0,0,0.5013695566800022,0.15951519492334748,0.2658586123951175,0.29478889223671356,0.0,0.00923741387230613,0.3455071590186163,0.8977154397316058,0.15951519462032973,-0.14782025994821288,0.3865099854595092,0.46443514644351463,0.8977154371637636,0.0,239
9,eval,blind,3.0,0,0.007217877699358381,0.00015413375586607016,0.0002568895791962433,0.0,0.0,0.0076020152423000855,0.3956437171378395,0.3959416118002337,0.00015413376939052274,-0.07709440107216486,0.2973678744176385,0.11715481171548117,0.39594160927608096,0.0,239
10,eval,blind,3.0,0,0.00595315217983492,0.0003484102968271385,0.000580683797235305,0.0,0.0,0.008212249218505734,0.41747176285568144,0.4165036017425888,0.00034841026633433074,-0.09033411258721996,0.4459479509777738,0.0,0.4165036010650643,0.0,239
11,train,blind,3.0,0,0.001747928173575944,0.0005697934027913682,0.0009496556575484107,0.0,0.0,0.015785455171829364,1.6184345069789488,1.6177473477239888,0.0005697934026695948,-0.19711454710893184,0.25178788688091636,0.3682008368200837,1.6177473482570717,0.0,239
12,train,blind,3.0,0,0.35386675944174084,0.1545814133073063,0.25763564827874114,0.26759224045226765,0.03537466804103372,0.018555542452175125,1.580149574010442,1.765801937260887,0.15278697653235845,-0.2281996567874748,0.33276951838333485,0.37656903765690375,1.7658019293725418,0.0,239
13,train,blind,3.0,0,0.026644077069207902,0.008694204251974442,0.014490339580771588,0.0,0.0,0.015338814924529532,1.5798596487883245,1.5767008076153042,0.008694204210936824,-0.18547046682356133,0.1621116353600997,0.5271966527196653,1.576700799897675,0.0,239
14,train,blind,3.0,0,0.16342433874363083,0.08126386753629886,0.13543976312017342,0.10479269641213836,0.007987828309565907,0.01763304410050292,1.6372568592366814,1.7144513185054189,0.08108468112000825,-0.21603183570510878,0.3179026083860056,0.3598326359832636,1.7144513225240263,0.0,239
15,train,blind,3.0,0,0.10942615455924436,0.03528641705107403,0.05881068958690445,0.022441993136286236,0.0022822366598759733,0.015625386113090497,1.586794925284685,1.581313206560941,0.03524527166106457,-0.1859002680643774,0.15614706667853648,0.5313807531380753,1.5813132053900978,0.0,239
16,train,blind,3.0,0,0.40235948536471244,0.17640453794752586,0.29400751962393806,0.2866108785987399,0.020159757162237765,0.019182944087755855,1.5872987847946678,1.7737865580175711,0.17585109938021615,-0.23296767167290372,0.43547286269622243,0.25523012552301255,1.7737865493767706,0.0,239
17,train,blind,3.0,0,0.048809969762233514,0.01756560081993785,0.02927599957823012,0.0009509319416149889,0.0001901863883229978,0.015764348132917695,1.571390845536188,1.5741177208752812,0.017560989168829626,-0.1912321842112028,0.2215792753494169,0.41841004184100417,1.5741177180263293,0.0,239
18,train,blind,3.0,0,0.21227404353102547,0.10159687768733104,0.169328106626618,0.1455039524513742,0.006422925092603849,0.017473273353813136,1.5695487273776012,1.6895340992056804,0.10146461307676477,-1.300188764877073,0.2640302189330867,0.42391304347826086,1.6895341010338587,0.005434782608695652,184
19,train,blind,3.0,0,0.2241366888889229,0.11317465610218543,0.1886244068617053,0.12135922373498528,0.006178287915813113,0.017422363541803314,1.5842734991925433,1.7095845503714477,0.11306167869678602,-2.159721156240882,0.33223163258279975,0.33980582524271846,1.7095845521642092,0.009708737864077669,103
20,train,blind,3.0,0,0.09350415801189335,0.027915702888653925,0.04652616832285748,0.009889691943404066,0.0001901863883229978,0.01569982824621091,1.6118062193423635,1.5996217712697625,0.027910661466365387,-0.18998055533218977,0.18217157779162585,0.4895397489539749,1.5996217578239507,0.0,239
21,train,blind,3.0,0,0.5018883339752502,0.22279370769997303,0.371322790324743,0.34347660802148877,0.05268162906668675,0.01933312508819243,1.523101254985921,1.7585482150939717,0.22039124684697642,-0.24346671108833065,0.5051485207276181,0.19246861924686193,1.7585482134014188,0.0,239
22,train,blind,3.0,0,0.3685238404330022,0.16336743009596222,0.27227900416814216,0.28318752429475347,0.018448079667330787,0.018604037235003885,1.5972982283416652,1.7711262121858955,0.16300442254808076,-0.2323139312650843,0.3682305112911364,0.34309623430962344,1.771126219931045,0.0,239
23,train,blind,3.0,0,0.27817753698797626,0.12129641176185511,0.2021606563065228,0.18942563659725828,0.0085583874745349,0.017900947993816068,1.626753131465433,1.717735419712306,0.12112391252529842,-0.2111088020117,0.28214487076767863,0.42677824267782427,1.7177354158483589,0.0,239
24,train,blind,3.0,0,0.3347918485875449,0.14110715373781624,0.23517855237872304,0.22936477714752054,0.027767212570461768,0.01791871781753197,1.545454997148474,1.6817566383333884,0.13986066394748198,-0.22395668325972176,0.402148431704205,0.2803347280334728,1.6817566408384912,0.0,239
25,train,blind,3.0,0,7.168495677855786e-07,1.4763408136908665e-07,2.4605679720792154e-07,0.0,0.0,0.015669258944612293,1.6086066916397925,1.6086066876495233,1.4765097742128698e-07,-0.1872661435100017,0.1534466898127541,0.5104602510460251,1.6086066904826857,0.0,239
26,train,blind,3.0,0,0.501817049438165,0.21512905043218247,0.35854836059471196,0.32978318756344926,0.033092431568201616,0.018899354243954978,1.5656402564946577,1.7574139100238368,0.21395398973974472,-0.2306748982372326,0.4012285231015758,0.30962343096234307,1.7574139135676146,0.0,239
27,train,blind,3.0,0,0.05794354536329254,0.018153292905663726,0.03025548621615401,0.0009509319416149889,0.0,0.015861607519091422,1.5834375445314033,1.586380737595977,0.01815329265544994,-0.19561098328722906,0.26389507107035814,0.3723849372384937,1.5863807380393549,0.0,239
28,train,blind,3.0,0,0.013958478934449634,0.004212105988212384,0.007020176331455153,0.0,0.0,0.016205376448600737,1.6162534717735386,1.612337109434056,0.00421210598352411,-0.18910723478950664,0.15828362859432032,0.502092050209205,1.612337124406942,0.0,239
29,train,blind,3.0,0,6.514758795400435e-05,1.492965175088536e-05,2.4882751809497398e-05,0.0,0.0,0.015897141561052416,1.5972068424504173,1.597194309513938,1.4929636719487568e-05,-0.18911556822726086,0.16801685509955785,0.5397489539748954,1.5971943099794468,0.0,239
30,eval,blind,3.0,0,0.4260901446999406,0.1972979497129539,0.32882987149552956,0.2868010638024518,0.0,0.015044133559796788,1.0913029340520564,1.4119410139496855,0.19729794923770294,-0.18617521957734084,0.2503931867414464,0.7196652719665272,1.4119410059267556,0.0,239
31,eval,blind,3.0,0,0.2905912866229464,0.11116607358301556,0.18527676524268316,0.15005705614718434,0.0,0.012710184728820267,1.1335512272483634,1.1985334017037348,0.11116607282467203,-0.15920168236874302,0.1866227484495089,0.6610878661087866,1.1985334083277055,0.0,239
32,eval,blind,3.0,0,3.583932445953487e-06,9.97456036621089e-07,1.6624265957806867e-06,0.0,0.0,0.012128889377552346,1.1508990274313604,1.150901354257033,9.974604965700032e-07,-0.13281141772037197,0.001335351197364907,0.99581589958159,1.1509013579518248,0.0,239
33,eval,blind,3.0,0,0.4595582126649525,0.19742719355012753,0.3290452795573481,0.26835298488329645,0.0,0.014219147577944161,1.1169998531062233,1.3382333470937098,0.19742719227963573,-0.17999902363674944,0.3520579245674945,0.5690376569037657,1.3382333461887865,0.0,239
34,eval,blind,3.0,0,0.2864649897415939,0.11009937530829401,0.18349893750071478,0.15386078453712385,0.0,0.012704208286705126,1.1173983792380808,1.2041432114325807,0.1100993746922122,-0.17290918883333267,0.29742722335974364,0.5523012552301255,1.2041432092090711,0.0,239
35,eval,blind,3.0,0,0.08452669602320004,0.024626904345115316,0.04104483835346788,0.0,0.0,0.011269847679275349,1.1749067703051548,1.0650427986139035,0.02462690442950425,-0.13140603331519302,0.10015133980236803,0.6903765690376569,1.0650427945104128,0.0,239
36,eval,blind,3.0,0,0.0008817244371400257,0.0003923229708725481,0.0006538715864293994,0.0,0.0,0.012227497139563745,1.1616421471579803,1.1599002313414377,0.00039232301096642333,-0.133312940268673,0.04311700643936022,0.9037656903765691,1.1599002311552602,0.0,239
37,eval,blind,3.0,0,0.012006890569388804,0.004973088678144986,0.008288480733179343,0.0,0.0,0.012021087768592844,1.1556996423829051,1.1336018941891244,0.004973088780830363,-0.13000085408069678,0.0,1.0,1.1336019095014433,0.0,239
38,eval,blind,3.0,0,0.4955261337087284,0.2032336199553352,0.33872264759120907,0.3029669095532166,0.0,0.013601404354638696,0.9970615835369382,1.2684152113219185,0.20323361875556328,-0.2201319732969935,0.6705540223745512,0.09623430962343096,1.2684152127311796,0.0,239
39,eval,blind,3.0,0,0.4934485925616751,0.20773684768526543,0.34622803486017345,0.2588436667764536,0.0,0.013708702461486175,1.12999713296172,1.2930946063920543,0.20773684653791694,-0.17235909858172543,0.2962995934597466,0.6443514644351465,1.293094615410316,0.0,239
40,train,blind,3.0,0,6.514794980351147e-05,1.556906824121466e-05,2.594844552115479e-05,0.0,0.0,0.016412789237814095,1.6093141349289706,1.6092848199181975,1.5569052182354235e-05,-0.18569074887719442,0.12246654203388822,0.5481171548117155,1.6092848182685462,0.0,239
41,train,blind,3.0,0,0.2740191620142929,0.12479505214579457,0.2079917221873459,0.19532141394944372,0.02757702630683468,0.017622431272555097,1.5458944402479227,1.6880602589710987,0.12340453141613081,-0.21522846547358368,0.2833021751387282,0.4225941422594142,1.6880602685177704,0.0,239
42,train,blind,3.0,0,0.3575846668143823,0.15248633947195234,0.2541438588536701,0.25732217548282577,0.037276531986611655,0.018207757268100977,1.552453761070842,1.7142706124353608,0.15062299559520467,-0.21844023937244972,0.27600225525980004,0.4476987447698745,1.7142706101042335,0.0,239
43,train,blind,3.0,0,0.09350415801189335,0.03857023545998311,0.0642837188112391,0.03214149887841117,0.0030429822131679647,0.016222719570707575,1.58829781575183,1.6121701830101811,0.03841194872941106,-0.1987540939803056,0.26766372889403245,0.42677824267782427,1.612170184024321,0.0,239
44,train,blind,3.0,0,0.5000638237883528,0.2101204905112396,0.35020076740918465,0.32502852679545907,0.03214149950189072,0.019757984710709196,1.5821125704374273,1.782990974861209,0.20900642501889466,-0.23677751780780878,0.4488263746698716,0.26359832635983266,1.782990960271563,0.0,239
45,train,blind,3.0,0,0.0020282095075691135,0.000560652107234856,0.0009344201264725769,0.0,0.0,0.015467544265527855,1.5762447293333428,1.57562845222122,0.000560652179081132,-0.18727732017879187,0.1743671919048043,0.5104602510460251,1.5756284441400805,0.0,239
46,train,blind,3.0,0,0.051011509713621825,0.020544059117695208,0.03424009664265963,0.00817801451084504,0.0003803727766459956,0.01566087686608713,1.598994441112215,1.5849474825619654,0.020531223496538707,-0.18996548578820321,0.20009495830736818,0.4393305439330544,1.584947465676464,0.0,239
47,train,blind,3.0,0,0.5020820002946379,0.22395574974111562,0.37325952862613815,0.35203499468550026,0.015785470230808816,0.020231981303885767,1.598719391363934,1.8077673675126111,0.22362164756735003,-0.24616474526756385,0.4888572361197661,0.25523012552301255,1.8077673642319338,0.0,239
48,train,blind,3.0,0,0.15197702979228886,0.07215103024480025,0.12025170445046711,0.0798782807264368,0.002852795824844967,0.016445182369063338,1.5950291271489037,1.6371333417034548,0.07210428112253893,-0.20708455438929266,0.3449657259859343,0.38493723849372385,1.637133343285891,0.0,239
49,train,blind,3.0,0,3.5839762234725213e-06,3.782640751105418e-07,6.304400135586662e-07,0.0,0.0,0.015928925451467974,1.6073194255888712,1.6073188430095817,3.782756968545552e-07,-0.189347439186605,0.15858037330484584,0.46443514644351463,1.6073188483552123,0.0,239
50,train,blind,3.0,0,0.07057713395643153,0.017082524637554802,0.028470872159963027,0.0,0.0,0.0161052824029208,1.6079971678087401,1.5904943376904253,0.017082524482324227,-0.1859458932129002,0.1596189797916852,0.5313807531380753,1.5904943359616999,0.0,239
51,train,blind,3.0,0,0.0012663892698259907,0.0005165481269610441,0.0008609135226099596,0.0,0.0,0.015450926879459844,1.595783521939521,1.5948477080676347,0.0005165480689055999,-0.18463882057056918,0.12092346953915548,0.6276150627615062,1.5948477083821053,0.0,239
52,train,blind,3.0,0,0.09046236122763525,0.033020985915568395,0.055034971872175834,0.027767212071678128,0.002852795824844967,0.016437537948674984,1.6104377592956671,1.6224569241870896,0.03291715597675404,-0.18986159596597874,0.14626546781803615,0.5271966527196653,1.6224569254489112,0.0,239
53,train,blind,3.0,0,0.33509426405633624,0.13762344160381795,0.2293723707518161,0.21667950663526178,0.013289676821332867,0.01783477917305683,1.6105514479390646,1.7294334509110048,0.13737770976115563,-1.066994431798283,0.29501742997956487,0.4279661016949153,1.7294334461439707,0.00423728813559322,236
54,train,blind,3.0,0,0.31501786260686376,0.13536214530583368,0.22560354181449416,0.21434005396635464,0.015405097391814867,0.018170158203426264,1.618805076537272,1.7269851054107794,0.1349612744421796,-0.21480934131742224,0.3022344876702573,0.4393305439330544,1.7269851058770962,0.0,239
55,train,blind,3.0,0,0.1595777480052146,0.06959759662693378,0.11599598184110614,0.07759604419125672,0.004564473319751947,0.016617851164269896,1.6121356584536979,1.633652569609207,0.0694674085266057,-0.20567018239161236,0.32235377904388857,0.37656903765690375,1.6336525745162658,0.0,239
56,train,blind,3.0,0,0.07326335892778778,0.02852590385251559,0.047543169319792605,0.015405096955379182,0.0003803727766459956,0.015882165749872952,1.599651740435277,1.6043372697910006,0.028519270865019666,-0.188648740085651,0.15208166414433663,0.5606694560669456,1.6043372745147557,0.0,239
57,train,blind,3.0,0,0.4926731121291847,0.2114865303816282,0.3524774986511768,0.3284518835310158,0.026055535137902743,0.01925635028525283,1.5568346361236094,1.7425121929356244,0.21065575412305185,-0.22764744366554904,0.38283035104899255,0.34309623430962344,1.7425121973694666,0.0,239
58,train,blind,3.0,0,0.40549756067851994,0.18107518856702873,0.30179193144343053,0.3084823126324051,0.031570940336921725,0.0180714171220038,1.5426352126329015,1.7401118004172418,0.17988149013417645,-0.23203355258166855,0.4259770319594054,0.3138075313807531,1.7401118013724641,0.0,239
59,train,blind,3.0,0,0.2864649582486312,0.1265836852901249,0.21097277920133245,0.19684290636533475,0.014834538289193828,0.017986670670306085,1.5845244269989525,1.7077949431152024,0.12617138693155186,-0.21991229932221673,0.3641651087569364,0.3305439330543933,1.7077949464390065,0.0,239
60,eval,blind,3.0,0,0.4934485877536371,0.198098831071928,0.33016468088329376,0.22384937300841679,0.0,0.012561312789939126,1.0875773838873188,1.180673088862806,0.19809883002896972,-0.15801185522937472,0.3288524882043977,0.5815899581589958,1.1806730932659515,0.0,239
61,eval,blind,3.0,0,0.14082453795319042,0.04548406088124999,0.07580676134284849,0.027386839295032134,0.0,0.010454405887270635,1.076554504897305,0.9922390505983241,0.04548406063365432,-0.123394726860552,0.13860945428647733,0.7824267782426778,0.9922390505309796,0.0,239
62,eval,blind,3.0,0,0.4554288604148302,0.19578684852884135,0.3263113720228172,0.24648155222128626,0.0,0.013383770846687725,1.051386764358776,1.2578160690463238,0.1957868465398868,-0.17082893944484506,0.3679931155227158,0.5355648535564853,1.2578160699157022,0.0,239
63,eval,blind,3.0,0,0.19514417073502602,0.08561009922264914,0.14268348250026905,0.09109927776218957,0.0,0.011569142729827207,1.0531430404056565,1.0972568329782166,0.08561009865019263,-0.13705777156623172,0.14988575328644768,0.7907949790794979,1.0972568317647042,0.0,239
64,eval,blind,3.0,0,0.4510805060552793,0.20637087332448634,0.3439514102313422,0.3139977186419475,0.0,0.014338276762063284,0.9869502832700019,1.344400695614735,0.20637087251825545,-0.20454799469022106,0.4057390427015639,0.3472803347280335,1.3444006907356327,0.0,239
65,eval,blind,3.0,0,0.0038738029971952595,0.0016504065595152222,0.002750677473745192,0.0,0.0,0.011033975776425215,1.0545763071610839,1.0472344222427912,0.0016504066368108557,-0.11834268478712132,0.0,1.0,1.0472344233981274,0.0,239
66,eval,blind,3.0,0,0.09046233746581896,0.03620923859892641,0.06034872721361676,0.019208824784187093,0.0,0.010773998909244104,1.062833857835586,1.0173377053009416,0.03620923850793127,-0.12228006759736289,0.09024006647081516,0.8117154811715481,1.0173377079616417,0.0,239
67,eval,blind,3.0,0,0.4488243158769947,0.21002164232317738,0.3500360226697385,0.3139977180808159,0.0,0.014511684948484954,1.0015105181159334,1.3606640692161216,0.21002164155156056,-0.19728433307819376,0.32725006676755997,0.5230125523012552,1.3606640783986121,0.0,239
68,eval,blind,3.0,0,0.0,0.0,0.0,0.0,0.0,0.011160287717707985,1.0498624528801093,1.0498624528801093,0.0,-0.11904714594305149,0.0,1.0,1.0498624502354794,0.0,239
69,eval,blind,3.0,0,0.07600188859598127,0.022206676347142476,0.03701112568679229,0.0,0.0,0.01034324138062893,1.079596864129709,0.9809428962204746,0.02220667636705242,-0.10890794922876187,0.0,1.0,0.9809428943119377,0.0,239
70,train,blind,3.0,0,0.14822527385418105,0.04803520912147677,0.08005867394334715,0.03727653086434847,0.0034233549274660055,0.016231236689057685,1.598807274547082,1.5889790512029096,0.04793029182498484,-0.1870741516648468,0.16608801448114185,0.49372384937238495,1.588979050136647,0.0,239
71,train,blind,3.0,0,0.20738793141458225,0.0847723904238645,0.14128729769764964,0.11430201614002802,0.005515405261366936,0.017107369884786245,1.6015365662435108,1.65594694230347,0.08467020601504575,-0.21332776674111237,0.36603460043324726,0.301255230125523,1.6559469415966437,0.0,239
72,train,blind,3.0,0,0.215627043554328,0.09685644287977134,0.16142738174036886,0.13997717756606545,0.024914416683268846,0.016468144012186443,1.5274453320263819,1.6175647131069935,0.0954299058396078,-0.213585898670579,0.34983233923855306,0.3514644351464435,1.6175647156903419,0.0,239
73,train,blind,3.0,0,0.0017479297706943053,0.000475656071692843,0.0007927600814947867,0.0,0.0,0.015622624451349095,1.5942111424322407,1.5938521598672268,0.0004756561202575768,-0.1860918601945258,0.14374313777856912,0.5230125523012552,1.5938521578859106,0.0,239
