episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,fit_gain,cond_psi,beta_cos,beta_relerr,pred_err,updates,skipped,bounded,diverged,conf,trust_pol,trust_app,corr_frac,explained,corr_dark,resid_after,reward,v_out,cr,q_loss,destroy,steps
46,train,pact,3.0,0,0.497250765612289,0.10374540919834377,0.12968175344993668,0.04951185642675376,0.01882845244397678,0.015489146734926865,0.7173472912241724,0.723249210161644,nan,1253.6718831720711,0.6047660229307751,nan,0.07637098017947506,11067.0,0.0,1419.0,1500.0,0.8248738823575454,0.9000000000000004,0.7423864745195939,0.4947263387746113,0.30347058715544606,0.032482163376968215,0.07495743752589691,-0.10542625415001608,0.20666920248510207,0.20920502092050208,0.7232492087352408,0.0,239
47,train,pact,3.0,0,0.012959528787482421,0.003471248869158383,0.004339060787186167,0.0,0.0,0.016957257323894477,0.8088039859942312,0.8096346534071607,nan,975.8546180884708,0.5856001634446897,nan,0.007878456164301698,11305.0,0.0,1419.0,1739.0,0.8251137287048116,0.9000000000000004,0.742602338351964,0.10114589859176926,0.11003110501746038,0.005087869007084507,0.007407757032406419,-0.11020732494059125,0.1764929631038418,0.38493723849372385,0.8096346542486094,0.0,239
48,train,pact,3.0,0,0.012006890569388804,0.0028920864953540623,0.0036151079229091608,0.0,0.0,0.016227089550061673,0.8297681786026416,0.8298421085629004,nan,856.9155888896607,0.43538972249090924,nan,0.0046044127480839294,11543.0,0.0,1419.0,1978.0,0.8255187342855222,0.9000000000000004,0.7429668427012456,0.10385639158675945,0.11399476012048548,0.002160563623433383,0.004423675795025938,-0.11119853058752135,0.15975656143020162,0.37656903765690375,0.8298421065793957,0.0,239
49,train,pact,3.0,0,0.37911919344205136,0.07800298304699856,0.09750372404004296,0.05648535714488648,0.005578800724141269,0.01726233847069098,0.8048132956027985,0.8105150548172296,nan,743.7078096397751,0.6984337374536812,nan,0.06455178134957773,11781.0,0.0,1419.0,2217.0,0.8252034341939822,0.9000000000000004,0.7426830669826044,0.522967876440101,0.27751671847231063,0.020121797600803876,0.06295782562430995,-0.11344334927230344,0.21199442119944215,0.32217573221757323,0.8105150583660851,0.0,239
50,train,pact,3.0,0,0.501210307838382,0.10286645764467131,0.12858306397699748,0.07112970923280118,0.023012552987082734,0.01607998479235621,0.7154134289988913,0.7335659457549889,nan,825.8544561793116,0.7030581979073242,nan,0.07285812719058729,12019.0,0.0,1419.0,2456.0,0.8247836997818249,0.9000000000000004,0.742305310700229,0.5202825108442627,0.31978791794528316,0.04109955206513405,0.07100237061359206,-0.10290620651957699,0.1834664638011918,0.2594142259414226,0.7335659484798736,0.0,239
51,train,pact,3.0,0,0.4706366194916741,0.09362247807106062,0.11702809105143494,0.07043235914228352,0.021617852806047416,0.016878948840176274,0.7409534903250977,0.7639268617375625,nan,767.7308063586886,0.6383718062644225,nan,0.06038455640854291,12257.0,0.0,1419.0,2695.0,0.8248993487537656,0.9000000000000004,0.7424093991143933,0.4031090203827253,0.40365045069538064,0.01868567966784422,0.06004101982842897,-0.10565979483272805,0.18295930011411185,0.2217573221757322,0.7639268592655195,0.0,239
52,train,pact,3.0,0,2.1493512025067902e-05,5.020574889039605e-06,6.275718599883255e-06,0.0,0.0020920502715529757,0.01752986307898887,0.8383921701539012,0.8423965078268091,nan,745.2857175691357,0.6609098315238953,nan,0.020665719431977685,12495.0,0.0,1419.0,2934.0,0.8251594975902445,0.9000000000000004,0.7426435301493401,280.74269169715427,-314.0966847142342,0.017327655591485535,0.018264843371291754,-0.11806524814518977,0.21782680360086218,0.30962343096234307,0.842396514205084,0.0,239
53,train,pact,3.0,0,0.2656803508259933,0.05780389336808082,0.07225486289798823,0.04253835533453331,0.009065551176729561,0.0165490121975206,0.7774365226344584,0.7817937014741378,nan,768.9853885921973,0.6107806805287445,nan,0.038724814618507325,12733.0,0.0,1419.0,3173.0,0.825290352729574,0.9000000000000004,0.7427613004480944,0.30079099988816255,0.3324185751762352,0.0002505467701698292,0.04005174442700157,-0.10517110669690292,0.15798148852542157,0.38493723849372385,0.7817937021147857,0.0,239
54,train,pact,3.0,0,0.4634686679649094,0.1005982413953918,0.12574779323786137,0.08089261031300453,0.013249651719835514,0.01634196268694639,0.7425168023822697,0.7605099406202468,nan,889.8488498831393,0.6744724651759638,nan,0.06370984029344373,12971.0,0.0,1419.0,3412.0,0.8246361608285784,0.9000000000000004,0.742172524520044,0.6733825911911253,0.43714549871956865,0.027012723930446163,0.061348024217965216,-0.10337963860332566,0.16381387092684166,0.3305439330543933,0.7605099391926162,0.0,239
55,train,pact,3.0,0,0.478391402922768,0.10349407938434015,0.12936759176422336,0.0690376589612482,0.01464435190087083,0.016754471371534855,0.7935022488548167,0.8085723665219471,nan,726.0985255540664,0.692688315109229,nan,0.07364003954135723,13209.0,0.0,1419.0,3651.0,0.8252551276314708,0.9000000000000004,0.7427296034960568,0.5575173760825057,0.3500063612523838,0.028901389047027902,0.07149817253887716,-0.10990961443448144,0.1886648915937619,0.3472803347280335,0.808572366982789,0.0,239
56,train,pact,3.0,0,0.4994180284038787,0.09781025372422507,0.12226280952059086,0.05509065715089503,0.011157601448282537,0.015560992472224467,0.7347126994048202,0.7465484008878843,nan,692.9528548108983,0.7255599406473806,nan,0.06818421680000943,13447.0,0.0,1419.0,3890.0,0.8246614010264185,0.9000000000000004,0.7421952391269316,0.5357362313559078,0.3364437236710608,0.03180920324203643,0.06765122387838787,-0.10287159960161699,0.17230886268543175,0.2510460251046025,0.746548403707908,0.0,239
57,train,pact,3.0,0,0.11952211124389958,0.02725927358193327,0.034074090153983404,0.012552301629317855,0.0027894003620706344,0.016939327729160597,0.8191939392224515,0.8242235597082761,nan,693.9574395981792,0.7066624451381891,nan,0.025542756526854678,13685.0,0.0,1419.0,4129.0,0.8251279777063985,0.9000000000000004,0.7426151635756553,0.23047723377755205,0.2509821469753132,0.007152591639288147,0.02549024895951444,-0.10940495902831024,0.15468492455940155,0.3682008368200837,0.8242235587802444,0.0,239
58,train,pact,3.0,0,0.3685238404330022,0.07863424479322147,0.09829279905621113,0.0662482584121337,0.00976290126724722,0.01629753019387939,0.7987698906385748,0.809058349065202,nan,646.6111478286807,0.6376682839134248,nan,0.05773281821056569,13923.0,0.0,1419.0,4368.0,0.8249890203256487,0.9000000000000004,0.7424900995637582,0.36878265117331227,0.3915406318298569,0.023446013339303642,0.05861860020042331,-0.10515219413856473,0.13541270445036135,0.36401673640167365,0.8090583467803614,0.0,239
59,train,pact,3.0,0,0.4634686815016611,0.10299671913401436,0.12874589051864263,0.07740585986041623,0.018131102353459123,0.016807627479378213,0.778684133640393,0.794498331377197,nan,743.7780437389677,0.7268886982646448,nan,0.07340285494615749,14161.0,0.0,1419.0,4607.0,0.8254015213774837,0.9000000000000004,0.7428613539520168,0.47649788659986314,0.4483270664940773,0.06325116447572197,0.07309181338651534,-0.1050443289265969,0.15113477874984152,0.39748953974895396,0.7944983315266714,0.0,239
60,eval,pact,3.0,0,0.025146201497458203,0.0015940374313948907,0.001992546764710089,0.0,0.0,0.0034654079907219157,0.22105196773008323,0.222817148841824,nan,1430.4466095609146,0.7327552485166733,nan,0.00674647738851186,14399.0,0.0,1419.0,4846.0,0.8274889920047137,0.9000000000000004,0.7447400751473016,0.40556541212385355,0.22971221203358616,0.00617624853837611,0.006184784059118573,-0.039876770395687315,0.021554456700900212,0.8451882845188284,0.2228171477751208,0.0,239
61,eval,pact,3.0,0,0.47694583179846367,0.07266704893325018,0.09083380521520994,0.10181311321557815,0.0,0.012746510656051743,0.2850434615522249,0.369465472870292,nan,12837.5057674392,-0.1029583957498293,nan,0.04082474281970474,14637.0,0.0,1432.5564853556486,5085.0,0.8240478637328208,0.9000000000000004,0.7416430529690188,0.4530209136291219,0.4454009828935154,0.0023278048477853495,0.042593136536947226,-0.05446146971901234,0.02903512108533029,0.7615062761506276,0.36946547343782643,0.0,239
62,eval,pact,3.0,0,0.5015085098678519,0.06118001614032974,0.07647501492047545,0.05230125678882439,0.0,0.009448626643206504,0.18703864920089433,0.261736040708909,nan,76068.63257550994,-0.18763205416275713,nan,0.037110599098828426,14875.0,0.0,1537.4602510460252,5324.0,0.8232797340618516,0.9000000000000004,0.7409517450811474,0.4612819452486549,0.41875455066964173,0.017758097804079834,0.03789470101917108,-0.04108432561229807,0.04868771395968048,0.47280334728033474,0.26173604022104935,0.0,239
63,eval,pact,3.0,0,0.000463527011177035,6.969419305525631e-05,8.711773674400761e-05,0.0,0.0,0.0038230076113669005,0.23975940566182635,0.2418721812040736,nan,30487.42846168933,0.06653346866369247,nan,0.0032712303063779616,15113.0,0.0,1620.347280334728,5563.0,0.8261610866839916,0.9000000000000004,0.7435449602464252,15.001028524792662,-30.78573369712343,0.00099288615568501,0.0019862285644574886,-0.04648737723398253,0.03993914035755039,0.6527196652719666,0.24187218043261363,0.0,239
64,eval,pact,3.0,0,0.43151489933949033,0.063726847509787,0.07965855389541743,0.09205021194833093,0.0,0.012635141856107222,0.3195188160845425,0.3902851499648274,nan,73824.7789863363,-0.26206331378215275,nan,0.03637443799681369,15351.0,0.0,1669.2887029288702,5802.0,0.8221825604408854,0.9000000000000004,0.7399642799813378,0.4842712128049799,0.4507405979613043,0.004192236634636564,0.037499250611290336,-0.06509492661564434,0.08735894509953088,0.3682008368200837,0.39028514966886785,0.0,239
65,eval,pact,3.0,0,0.3347918485875449,0.05236477299163635,0.0654559618370707,0.0690376589612482,0.0,0.010756423523470324,0.2938562993848673,0.35443664420099935,nan,108928.05741697176,0.1324432040243234,nan,0.03113499458998083,15589.0,0.0,1760.7573221757323,6041.0,0.8231874972457167,0.9000000000000004,0.7408687311485721,0.48296082017120456,0.433681408224857,0.0031847818049065995,0.03187091181991879,-0.04595883114788786,0.0008875364523900089,0.9790794979079498,0.3544366444678458,0.0,239
66,eval,pact,3.0,0,0.5000638219418426,0.08222011953408757,0.10277514280040952,0.11715481520696663,0.0,0.01572493104279727,0.36748870833149516,0.4622159059077626,nan,169932.4228393044,0.08263279757146805,nan,0.047186805438016496,15827.0,0.0,1847.937238493724,6280.0,0.8241135688755802,0.9000000000000004,0.7417021937450106,0.47442654023617586,0.43372018604740215,0.006704923091456294,0.048645755404676604,-0.07206121548744059,0.02218841130975022,0.7907949790794979,0.46221590558111786,0.0,239
67,eval,pact,3.0,0,0.3538667886901772,0.055527776124489184,0.06940971481171078,0.09065551176729561,0.0,0.011750503862081835,0.3078617823298506,0.37709577930272875,nan,326345.16242808575,-0.1162171535826898,nan,0.032353289902724604,16065.0,0.0,1986.8661087866108,6519.0,0.8251714989480613,0.9000000000000004,0.7426543291891968,0.4614248162251048,0.4651729702761971,0.005559513853129713,0.03372780372735471,-0.05259429338422406,0.0,1.0,0.37709577750540707,0.0,239
68,eval,pact,3.0,0,0.22807283978866633,0.02738305059788731,0.03422881147808656,0.0006973500905176586,0.0,0.00668193966980291,0.22755096799783628,0.2587679018535375,nan,64940.043647031904,-0.04962373211021266,nan,0.01878599764289194,16303.0,0.0,2080.405857740586,6758.0,0.8228709225125891,0.9000000000000004,0.7405838140882708,0.5145818778177503,0.344581079330769,0.0014284074052702636,0.018180537528906866,-0.04697314046587713,0.05109674147331051,0.4895397489539749,0.2587679030497893,0.0,239
69,eval,pact,3.0,0,0.15197705929011698,0.013668493533126417,0.01708561600557096,0.0,0.0,0.004553019804646218,0.212506089188065,0.22535547707619527,nan,167390.26925339957,-0.15206217902973607,nan,0.009671859658848316,16541.0,0.0,2200.1589958158997,6997.0,0.8228333390407483,0.9000000000000004,0.7405499896993198,0.4215006911898554,0.39441581163437645,0.0017653004827783054,0.009738122211685444,-0.035698492833828095,0.023709902370990233,0.7740585774058577,0.22535547812727735,0.0,239
70,train,pact,3.0,0,0.49008514884387816,0.10519035293335371,0.13148793231714886,0.06834030862133872,0.011854951538800196,0.016080504087984532,0.7623907032746151,0.7743886989779053,nan,2337.3013137115095,0.31757435495633957,nan,0.06801022043174998,16779.0,0.0,2312.0,7236.0,0.8190057114327802,0.9000000000000004,0.7371051194278765,0.45519185744245094,0.40367241772408546,0.02602299930829857,0.06772923053565696,-0.10252972369339279,0.1515151515151515,0.3598326359832636,0.7743887015313716,0.0,239
71,train,pact,3.0,0,0.06794360041903054,0.01633863565393577,0.02042329352169488,0.0013947001810353172,0.0,0.01672045121779938,0.81362141593979,0.8157332091276616,nan,750.5787304993953,0.5140981522065327,nan,0.02477904143935619,17017.0,0.0,2312.0,7475.0,0.8251632584188773,0.9000000000000004,0.7426469104060568,1.096513827376013,0.037603426988128685,0.01138221138235702,0.02217984745178126,-0.10644517083758527,0.1300874857360213,0.4686192468619247,0.8157332080110047,0.0,239
72,train,pact,3.0,0,6.514758795400435e-05,1.6186414385130668e-05,2.023301751715244e-05,0.0,0.0,0.017230283573199702,0.8281714782804624,0.8281557542509613,nan,758.206101676909,0.5069797039031982,nan,0.0003003779624790026,17255.0,0.0,2312.0,7714.0,0.8250752964279143,0.9000000000000004,0.7425677539414441,2.0968059160787376,-1.2829028036363925,0.00024156792271930964,0.00026846728386701756,-0.11111797978617673,0.16901229871941167,0.3598326359832636,0.8281557551938309,0.0,239
73,train,pact,3.0,0,0.4900851427265331,0.10926190066376845,0.1365773674669867,0.08647141109949376,0.009065551176729561,0.016946748800178265,0.8012785125975829,0.8095498718477193,nan,802.430265163278,0.6993979164496625,nan,0.08053470511870092,17493.0,0.0,2312.0,7953.0,0.8253036537928561,0.9000000000000004,0.7427732707566297,0.5034477503838025,0.31383296012172524,0.032121236788461335,0.07994427564105791,-0.1134837653691563,0.20768352985926208,0.36401673640167365,0.8095498727926829,0.0,239
74,train,pact,3.0,0,0.00791006892580767,0.0020974742149835295,0.002621842680519842,0.0,0.0,0.016401919579400317,0.8235920931380164,0.8236988610802335,nan,865.2475846422267,0.558903731312213,nan,0.005893724854560871,17731.0,0.0,2312.0,8192.0,0.8252588759905125,0.9000000000000004,0.7427329720313579,1.3329302216293817,-0.18264705894746003,0.0035216291134885697,0.005298140088602107,-0.10879386236482319,0.14340053252187143,0.4309623430962343,0.8236988585172221,0.0,239
75,train,pact,3.0,0,0.019673128869098604,0.0053193399744791104,0.006649174693996593,0.0,0.0,0.017203904304041617,0.7993443456154987,0.7992275829220417,nan,780.3196587343097,0.6859300438330264,nan,0.007002294508527933,17969.0,0.0,2312.0,8431.0,0.8252238309533028,0.9000000000000004,0.7427014309492072,0.2975229702518356,0.09535541065859388,0.002400078260231963,0.006753688753797102,-0.10128881947023369,0.09661468238874098,0.5230125523012552,0.7992275787785076,0.0,239
76,train,pact,3.0,0,0.12646471729623124,0.03051938029823466,0.03814922267319995,0.013947001748005217,0.004184100543105951,0.01651893057139536,0.8125500267519612,0.815313302572801,nan,860.1658646970614,0.34381406069596815,nan,0.032661148281933575,18207.0,0.0,2312.0,8670.0,0.8254130145994689,0.9000000000000004,0.7428716959813648,0.46351630224665014,0.13520921162075494,0.00887192244023171,0.031399135429740425,-0.1058942057417561,0.12349435780398124,0.4602510460251046,0.8153133061114751,0.0,239
77,train,pact,3.0,0,0.4634686815016611,0.09001804405994016,0.11252254681939612,0.051603906573610824,0.01464435190087083,0.016034638929028826,0.737289586638307,0.7471239910340209,nan,735.8041060060636,0.5464123359815096,nan,0.054917120358177994,18445.0,0.0,2312.0,8909.0,0.8250297667092359,0.9000000000000004,0.7425267711344125,0.37705032747026096,0.39243900503577633,0.0008594873584765342,0.05610600530236149,-0.10496746404152103,0.18473437301889187,0.24267782426778242,0.7471239918142615,0.0,239
78,train,pact,3.0,0,0.2573214347770065,0.05756432553364952,0.07195540238629988,0.039748955159506535,0.00488145063362361,0.01656954315107191,0.8168002713674282,0.8218917169580898,nan,757.4399094840971,0.690406774876008,nan,0.04741229511754564,18683.0,0.0,2312.0,9148.0,0.8249070195473388,0.9000000000000004,0.7424162980402863,0.7687920253919195,0.3420380858989943,0.017265570219764013,0.044179318901872315,-0.11097159606462476,0.17497147204260172,0.34309623430962344,0.8218917189496466,0.0,239
79,train,pact,3.0,0,0.43151492035799666,0.09637904538851909,0.12047379795568385,0.08298466064690546,0.011854951538800196,0.017719963998007723,0.7978780098789406,0.8188137484706596,nan,821.9703767529093,0.6017633310156761,nan,0.05815534501695259,18921.0,0.0,2312.0,9387.0,0.825333003718484,0.9000000000000004,0.7427996835948034,0.3753262574817677,0.40410574282503875,0.002207367952879784,0.06007873843258167,-0.10493015883991644,0.12450868517814125,0.3891213389121339,0.8188137486388245,0.0,239
80,train,pact,3.0,0,0.3649142709313249,0.07668560789461176,0.09585700348949887,0.06555090832161604,0.00976290126724722,0.01638083405613463,0.7743404983975398,0.7832407805460766,nan,869.6099036308512,0.5829738674677566,nan,0.06715412159785472,19159.0,0.0,2312.0,9626.0,0.8254398740983907,0.9000000000000004,0.7428958667870845,0.3878156933286932,0.40104077494208334,0.04981688900779073,0.06652174113029964,-0.10096672119215844,0.13630024090275136,0.3514644351464435,0.7832407843812611,0.0,239
81,train,pact,3.0,0,0.3612674953427315,0.07598047807544668,0.0949755918689745,0.06066945781268834,0.006973500905176585,0.016475665657761582,0.7936617472680543,0.8033467152128658,nan,703.6403147166743,0.6559167446950489,nan,0.054886990214140785,19397.0,0.0,2312.0,9865.0,0.824928445297305,0.9000000000000004,0.7424355822627016,0.7240325903420735,0.4043774069659002,0.022361852147656937,0.05175292385629063,-0.1057036601747268,0.1300874857360213,0.4351464435146444,0.803346715311795,0.0,239
82,train,pact,3.0,0,0.01609831423724945,0.004002933508741365,0.00500366669229186,0.0,0.0,0.01694078037172369,0.8139657088278727,0.815262410992359,nan,749.9948360171777,0.7124044209344617,nan,0.005936764332755161,19635.0,0.0,2312.0,10104.0,0.8251692929527251,0.9000000000000004,0.7426523449031878,0.49036977659417064,0.13675303481869128,0.002677642992579183,0.005660031152691008,-0.11128731941803131,0.1714213262330417,0.3389121338912134,0.8152624160334389,0.0,239
83,train,pact,3.0,0,0.3347918485875449,0.06836050153234667,0.08545062176914699,0.05648535726958239,0.012552301629317855,0.01647624037731205,0.7888810094056269,0.7990167772545476,nan,644.2130796041449,0.6855341470751631,nan,0.0598056776781282,19873.0,0.0,2312.0,10343.0,0.825045363922997,0.9000000000000004,0.7425408091505202,0.48747492567945855,0.238814417865841,0.01674996410388349,0.057938193192191144,-0.11355731785287637,0.24305819703309245,0.23430962343096234,0.7990167810444833,0.0,239
84,train,pact,3.0,0,0.36126752409238416,0.0807312087066497,0.1009140054266179,0.07531380952651531,0.00976290126724722,0.01781460838528763,0.8246648051000539,0.8339973280369986,nan,749.8066217270855,0.6616180657436409,nan,0.051927425749987176,20111.0,0.0,2312.0,10582.0,0.8254096867150342,0.9000000000000004,0.7428687027807515,0.33784142991964183,0.37007056693452567,0.0024901324004136054,0.05350504308922176,-0.10879807676373975,0.13262330417142135,0.45188284518828453,0.8339973290505077,0.0,239
85,train,pact,3.0,0,0.29470410188133966,0.06160815827083999,0.07701019222904924,0.043933055640264534,0.00488145063362361,0.016052217814568663,0.7743721954119256,0.7822615016703826,nan,696.500603967132,0.617180741731093,nan,0.061060721269968476,20349.0,0.0,2312.0,10821.0,0.8250927685693716,0.9000000000000004,0.742583471362062,0.339552703956023,0.35341305946113555,0.041585804965056546,0.06053270048473545,-0.10424176192527147,0.13655382274629135,0.4769874476987448,0.7822614998964431,0.0,239
86,train,pact,3.0,0,0.026644077069207902,0.0062884181962054074,0.007860522457845017,0.0,0.0006973500905176586,0.01628645603539165,0.8181334871128513,0.8157173128931093,nan,597.7279829081132,0.7852316078531193,nan,0.02519622240064541,20587.0,0.0,2312.0,11060.0,0.8252301360772744,0.9000000000000004,0.7427071093515372,0.16765540023041947,0.1695598835199139,0.022441649769040707,0.023139587663421914,-0.11048265505583472,0.1709141625459617,0.3472803347280335,0.815717313345733,0.0,239
87,train,pact,3.0,0,0.3028837280172224,0.06294715129525727,0.07868393572400587,0.04951185630205785,0.00976290126724722,0.016506485768621126,0.7765694521835159,0.7841768416899517,nan,667.5874174110062,0.7393536158685405,nan,0.05533200147207125,20825.0,0.0,2312.0,11299.0,0.8251496613275057,0.9000000000000004,0.7426346764903687,0.5214653838121343,0.2495645761972174,0.016140359326561687,0.05364491530327773,-0.10486150012626168,0.1577279066818816,0.3598326359832636,0.7841768419361294,0.0,239
88,train,pact,3.0,0,0.22391449630794566,0.05127480277106888,0.06409349838976135,0.029986053767563407,0.008368201023863948,0.016590493711716957,0.8025591617224107,0.8082412506247165,nan,737.0353722991305,0.6040644196162164,nan,0.048087212919047155,21063.0,0.0,2312.0,11538.0,0.8253880467374953,0.9000000000000004,0.7428492235339337,0.5132329728732343,0.22023934084948338,0.01373883151811444,0.046263171801203276,-0.10728408591295026,0.15176873335869148,0.3472803347280335,0.8082412520322478,0.0,239
89,train,pact,3.0,0,0.023700630373153914,0.00525254862508191,0.006565685447099766,0.0,0.0,0.016395463940403015,0.8190323593227434,0.8188099781339637,nan,785.5376392827374,0.6234845629733476,nan,0.005334431581055111,21301.0,0.0,2312.0,11777.0,0.8252770571529117,0.9000000000000004,0.7427493346286119,0.11557341223472639,0.12728503373075095,0.0008345051265337133,0.005325080230516402,-0.10802793322572916,0.14606314187904149,0.4309623430962343,0.8188099784747214,0.0,239
90,eval,pact,3.0,0,0.5008256455296923,0.016662734125206972,0.020828416510317065,0.0,0.0,0.0036786326604688765,0.266170462242729,0.25243519246578217,nan,1598.82859489409,0.38297778093665213,nan,0.01369396703723023,21539.0,0.0,2312.0,12016.0,0.8271455532836116,0.9000000000000004,0.7444309826675319,0.3711493553817809,0.21455771246628919,0.007637408534612726,0.013673633579593386,-0.05227015965717794,0.204006593127932,0.1297071129707113,0.25243519243203233,0.0,239
91,eval,pact,3.0,0,0.4085878510234286,0.017068408697950226,0.021335509935818064,0.0,0.0,0.004967895062702657,0.26302555359307694,0.24551649142259335,nan,13293.558877729472,-0.030724062845787953,nan,0.012004696309350228,21777.0,0.0,2346.0083682008367,12255.0,0.8227661945331046,0.9000000000000004,0.7404895584453599,0.39371636523961934,0.3350717825732469,0.0017908750145206563,0.012174294693307818,-0.04209836439015736,0.09331811842272092,0.4811715481171548,0.24551649015636878,0.0,239
92,eval,pact,3.0,0,0.4392558533156307,0.01871759063954768,0.02339698718160853,0.0,0.0,0.004917611673895161,0.26968628916281534,0.25184037670430776,nan,97631.4946227772,0.32825965680587244,nan,0.012653950552376197,22015.0,0.0,2466.907949790795,12494.0,0.8240909860722689,0.9000000000000004,0.7416818706809726,0.43613199327908486,0.3411967265590774,0.0010290810297097343,0.012717286594018192,-0.043869471682763804,0.09674147331051097,0.39748953974895396,0.2518403774898281,0.0,239
93,eval,pact,3.0,0,0.00791006892580767,0.0009193810054430325,0.0011492261967086428,0.0,0.0,0.0066583059936621575,0.23411351111892875,0.23309080623807268,nan,147898.1373398274,0.0013427923907911616,nan,0.0016262786674545104,22253.0,0.0,2600.757322175732,12733.0,0.8279175005198522,0.9000000000000004,0.7451257359033848,0.38630966357994356,-0.36583917841403757,0.0003837170751409938,0.001270280568190718,-0.035220868277436125,0.0,1.0,0.23309080700932283,0.0,239
94,eval,pact,3.0,0,0.48599371905867245,0.038179038794273826,0.04772379592621018,0.0,0.0,0.006181802242121437,0.24966437989947188,0.2213521302369848,nan,314373.30713912135,-0.2073239904653503,nan,0.02767516314953777,22491.0,0.0,2753.907949790795,12972.0,0.8217826491868646,0.9000000000000004,0.7396043618852624,0.3901527890422967,0.28144507509569294,0.0006035837114479098,0.02777878219006285,-0.03135109840695673,0.009002155445670089,0.7782426778242678,0.22135213103345128,0.0,239
95,eval,pact,3.0,0,0.018431992074788867,0.0026635061947132142,0.0033293825938291097,0.0,0.0,0.0068752664320607315,0.2302234192148911,0.2317985880449726,nan,274719.32899123954,0.04251881390342403,nan,0.005298861945155135,22729.0,0.0,2843.543933054393,13211.0,0.8280355541277131,0.9000000000000004,0.7452319815567846,1.1038120988915738,-0.14835852269048955,0.0024489330719415173,0.004632199243018911,-0.033585083115395375,0.0,1.0,0.2317985871191658,0.0,239
96,eval,pact,3.0,0,0.4961388843030782,0.031986510559736454,0.03998313632006277,0.0,0.0,0.005507368416131852,0.26616775752610244,0.24032498210294476,nan,251198.2894874477,-0.037054526548497536,nan,0.021459132958024305,22967.0,0.0,3016.958158995816,13450.0,0.8225931309506485,0.9000000000000004,0.7403338011588013,0.44133580229618846,0.35572455677344894,0.003344978294174733,0.02084139529001903,-0.03729318817692276,0.012298719411690123,0.7740585774058577,0.24032498155802776,0.0,239
97,eval,pact,3.0,0,0.0008817254575398053,0.00013542310752881308,0.00016927886782891106,0.0,0.0,0.00663022735354853,0.22809546337965642,0.22885469481286644,nan,337558.0221953452,0.09547048062086105,nan,0.0014167481399815632,23205.0,0.0,3239.326359832636,13689.0,0.8284539284815848,0.9000000000000004,0.7456085184378604,0.17584893068978508,-0.08250787494337808,0.0010913241692865735,0.0011678703001764394,-0.03539618542978552,0.0008875364523900089,0.9790794979079498,0.2288546962885562,0.0,239
98,eval,pact,3.0,0,0.49487416027990566,0.021673980677150817,0.02709247473552499,0.0,0.0,0.004521458125264076,0.26930488421577786,0.250136287329586,nan,60171.975491958685,0.18831744297528366,nan,0.015352958717595818,23443.0,0.0,3368.9958158995814,13928.0,0.821329563793777,0.9000000000000004,0.7391965886164908,0.4058051304426185,0.3319614194015056,0.0036165298304460464,0.014697757550558098,-0.0441699668793044,0.12831241283124126,0.3054393305439331,0.25013628820245454,0.0,239
99,eval,pact,3.0,0,0.025146201497458203,0.0027650265032564954,0.0034562829363243373,0.0,0.0,0.006423031229323173,0.21991123396233037,0.21822827892323418,nan,72529.30315115063,0.20910890416776037,nan,0.002951033230597946,23681.0,0.0,3446.384937238494,14167.0,0.8257492490143955,0.9000000000000004,0.743174304024445,0.3420624333592305,0.37668389448427586,0.0009090815057398395,0.0025634045725009815,-0.034877065927054314,0.01382021047293014,0.8661087866108786,0.21822827854588567,0.0,239
100,train,pact,3.0,0,0.3347918485875449,0.07141099438894379,0.08926373748779716,0.05509065696385116,0.008368201086211903,0.016249046876255002,0.8158270234717485,0.8222026797518072,nan,2246.8506456957703,0.6356850405492543,nan,0.061830405850220614,23919.0,0.0,3518.0,14406.0,0.8179708640695117,0.9000000000000004,0.7361737615643186,0.7008996626314064,0.2537496043978116,0.018426055313826472,0.05646057523300903,-0.1144418793993546,0.21237479396475215,0.28870292887029286,0.8222026793931508,0.0,239
101,train,pact,3.0,0,0.046663172881091675,0.01164544205450785,0.014556802145421464,0.0,0.0020920502715529757,0.01620705976057408,0.7856677713877985,0.7927672583064275,nan,687.1603398662232,0.6000933049277842,nan,0.010993675950002661,24157.0,0.0,3518.0,14645.0,0.8251110372682995,0.9000000000000004,0.7425999172561837,0.15948915729178773,0.17514649601171173,0.0016550816943174404,0.0108358227216398,-0.10524208302063193,0.14580956003550144,0.38493723849372385,0.7927672574629567,0.0,239
102,train,pact,3.0,0,0.31501786260686376,0.06943301476638979,0.08679126265421805,0.05997210765982273,0.011157601448282537,0.017750491192330565,0.8186029799937204,0.8361602484805813,nan,759.8752998128596,0.6545415414053027,nan,0.049079224851594216,24395.0,0.0,3518.0,14884.0,0.8253052369321241,0.9000000000000004,0.7427746967790516,0.34772948291069516,0.3776710604755491,0.0120583544535643,0.0499037820577941,-0.10785475754879796,0.12197286674274124,0.4393305439330544,0.836160246619213,0.0,239
