episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
0,train,blind,3.0,0,0.14822527385418105,0.065557399300731,0.10926231776634972,0.09319132759730686,0.013122860794286848,0.016143365509839237,1.5240856082369594,1.6104370358099998,0.06499252799842005,-0.21013199565005697,0.3869847769963501,0.2719665271966527,1.6104370260122982,0.0,239
1,eval,blind,3.0,0,0.034930997800481874,0.005050788478279573,0.008417980146096779,0.0,0.0,0.004660186930618026,0.4287579159357558,0.4240086165307456,0.005050788473910954,-0.07611862165531084,0.187542657052138,0.41841004184100417,0.4240086192003304,0.0,239
2,eval,blind,3.0,0,0.22391452780090834,0.07212590974077064,0.12020982754862515,0.132179537764653,0.0,0.006697015055537099,0.42429974170160095,0.6323772078403369,0.07212590924216966,-0.0970341444140775,0.1808659010653135,0.702928870292887,0.6323772080876003,0.0,239
3,eval,blind,3.0,0,0.36491424218167223,0.17284185840976515,0.2880697116856499,0.3246481574479506,0.0,0.011085580878552034,0.4651841891609974,1.0224430555454358,0.1728418575621161,-0.1608350850057324,0.40419597020683107,0.24686192468619247,1.0224430686261938,0.0,239
4,eval,blind,3.0,0,0.1445073664815396,0.0718056934152879,0.11967613582680342,0.10289083340177975,0.0,0.007169151269035827,0.43904897034417634,0.6413948739173522,0.07180569258620928,-0.10089564364755008,0.16691889967061338,0.6192468619246861,0.6413948742737705,0.0,239
5,eval,blind,3.0,0,0.3308880599050015,0.11745063576051343,0.1957510195078532,0.23069608379856812,0.0,0.008409679665670546,0.43616395222342663,0.7915514205664271,0.11745063589837608,-0.11492271770169796,0.16979732336271106,0.799163179916318,0.7915514249790402,0.0,239
6,eval,blind,3.0,0,0.4532820635336884,0.17568573225364323,0.29280950039964065,0.33701027200311795,0.0,0.010504017877256085,0.43342188387236336,0.983924739218656,0.1756857313953466,-0.13969260960072485,0.22318169678625482,0.7364016736401674,0.9839247434560282,0.0,239
7,eval,blind,3.0,0,0.009418925725383427,0.0014035618878171217,0.002339269630568931,0.0,0.0,0.004504800787065022,0.4189806786603509,0.4138664962669297,0.0014035618918813073,-0.06447367910178015,0.07946823347873824,0.7824267782426778,0.4138664936655033,0.0,239
8,eval,blind,3.0,0,0.2364117139628913,0.07332883523990687,0.12221470193314367,0.1356028925674231,0.0,0.006815575922461359,0.4201911941607128,0.63521486801333,0.07332883558021011,-0.09507684809995212,0.14104276091278672,0.7866108786610879,0.6352148679896759,0.0,239
9,eval,blind,3.0,0,0.5020820002946379,0.20595389556642296,0.343256432272873,0.3767592266638409,0.0,0.011804366837427114,0.45537988062184226,1.096279162929148,0.20595389496333286,-0.17984997919844853,0.550402089082762,0.17154811715481172,1.096279159200779,0.0,239
10,eval,blind,3.0,0,0.000463527011177035,8.0516741740265e-05,0.00013419456889735492,0.0,0.0,0.004612061505841099,0.41240789220672275,0.412285352725863,8.051673132864365e-05,-0.06958049882361991,0.13501884328911837,0.5313807531380753,0.4122853532252221,0.0,239
11,train,blind,3.0,0,0.6879501485824585,0.368054366260767,0.6134238466620445,0.6418181836605072,0.02909090995788574,0.024541421085596083,1.5534063816070556,2.0618297481536865,0.3674793437123299,-8.303292495420315,0.6740425531914893,0.04,2.0618297613100736,0.04,25
12,train,blind,3.0,0,0.4671610229562556,0.21823647763295378,0.363727406786052,0.3624952453574376,0.024343857705343717,0.019938821325694293,1.554991119077515,1.8137141134449628,0.21771793449462093,-0.25501969945673814,0.6012938069378913,0.12133891213389121,1.8137141155733094,0.0,239
