episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,fit_gain,cond_psi,beta_cos,beta_relerr,pred_err,updates,skipped,bounded,diverged,resets,conf,trust_pol,trust_app,corr_frac,explained,corr_dark,resid_after,reward,v_out,cr,q_loss,destroy,steps
21,train,pact,3.0,0,0.0005835245887526782,0.0004553159579627847,0.0007588599521616107,0.0,0.0,0.02239670718057572,2.076934897251209,2.0927092959192506,0.19810466761369586,20004.366566422595,0.19801893830299377,17.77073860168457,0.006019925807746883,5117.0,0.0,4855.0,0.0,0.0,0.998168051741612,0.9000000000000004,0.8983512206556408,0.29630377093342175,-0.12343030880281836,0.005196339439444112,0.0054174243310801526,-0.24967253946701976,0.3566574675806403,0.10460251046025104,2.0927092870560546,0.0,239
22,train,pact,3.0,0,0.4955261374568512,0.23427994824744028,0.39046653610823195,0.2512362127398846,0.0,0.018986555753532936,2.0643010797859733,1.8127760016768548,0.2448682248030758,12008.323348424425,0.16703333522906239,7.386583846982054,0.09735763697226427,5355.0,0.0,5093.0,0.0,0.0,0.9953973333207135,0.9000000000000004,0.8958575693134484,0.6508345746838248,0.5862185070675081,0.0029858779006948074,0.10425555888489356,-0.21038585019531672,0.19418973856791,0.3807531380753138,1.8127760014454968,0.0,239
23,train,pact,3.0,0,0.44882433315462367,0.1994951540728686,0.3324918881344617,0.22803347461143797,0.0009509319416149889,0.020603300915898515,1.98797678847692,1.90411634275604,0.2394202554824462,13816.592058381277,0.10034073956279575,10.261169278970822,0.12242002940296379,5593.0,0.0,5331.0,0.0,0.0,0.996748790581356,0.9000000000000004,0.8970738958614142,0.6564451383415243,0.5912601581560726,0.13940001524511783,0.12749330420826394,-0.2596965373024745,0.6464286774088253,0.03765690376569038,1.9041163365537201,0.0,239
24,train,pact,3.0,0,0.3538667886901772,0.13731425668184294,0.22885707417387557,0.14701407437045205,0.0022822366598759733,0.020782821679246225,1.9261647278294902,1.9308054364874772,0.2466270614368646,11031.239870717834,0.1280633919498743,5.032546062349774,0.12518192835105388,5831.0,0.0,5569.0,0.0,0.0,0.9958629957302844,0.9000000000000004,0.8962766777521397,0.5375390574975705,0.46377400121592516,0.11687564275207672,0.12463752707567799,-0.23190509050014005,0.3192973085254755,0.2510460251046025,1.9308054337487488,0.0,239
25,train,pact,3.0,0,0.5020705397688578,0.22974494310972918,0.3829082054287321,0.19418029773933618,0.0015214911065839823,0.01967387583893899,1.8080056521683059,1.8200439848161643,0.16608327337264017,8021.632667445738,0.1325001251030417,10.310097418070837,0.11489150346603604,6069.0,0.0,5807.0,0.0,0.0,0.9966771031523349,0.9000000000000004,0.8970093679727371,0.9546491653530251,0.5107858177851919,0.13419921323657036,0.11386651041523932,-0.2716698665700971,0.797234339297902,0.0,1.820043981252821,0.0,239
26,train,pact,3.0,0,3.939117242876347e-05,1.6387777060083265e-05,2.7312961198529812e-05,0.0,0.0,0.020151026698928248,1.810068065651291,1.8970020201415696,0.39710619521939106,7966.231510689069,0.13429449498653412,28.719348907470703,0.03650212646013897,6307.0,0.0,6045.0,0.0,0.0,0.996248393876782,0.9000000000000004,0.8966235321435968,207.37626943087113,-240.35643743341683,0.02984817335670655,0.032606634252439703,-0.21439833839504166,0.11893527997863439,0.4769874476987448,1.8970020190170165,0.0,239
27,train,pact,3.0,0,0.023700621450150866,0.010246213688649078,0.017077022457030643,0.0,0.0,0.018011290714472033,1.7372397962474424,1.7391324352519781,0.2739972463462143,5215.024595891083,0.25567418037987777,6.3096186980044,0.015544656518492145,6545.0,0.0,6283.0,0.0,0.0,0.9952251409885774,0.9000000000000004,0.8957025999803423,0.4320030611200104,0.15470847128296872,0.00769548601480589,0.014830342454009661,-0.19586060122556387,0.08831122585239917,0.606694560669456,1.7391324304412183,0.0,239
28,train,pact,3.0,0,0.08163402942219938,0.033283561500820534,0.055472598665222916,0.010650437621391966,0.0005705591649689933,0.017757007425502878,1.711763552542012,1.7191512477447797,0.12791582879661018,4381.6295150692995,0.3867083483036592,7.4039888506653915,0.03947111786728935,6783.0,0.0,6521.0,0.0,0.0,0.9941481055076152,0.9000000000000004,0.8947332698430975,0.6081061114982237,0.14982584445182057,0.014522833492127105,0.03767409880263692,-0.2123238614674619,0.29902964479658145,0.35564853556485354,1.719151244874797,0.0,239
29,train,pact,3.0,0,0.5010294421648054,0.1629190250011816,0.27153168763169216,0.1047926974720536,0.0,0.016733433646013547,1.6868394134433697,1.6302752804057867,0.367340255686872,3387.197899982021,0.365479116976869,3.5390101327058163,0.08738950075811577,7021.0,0.0,6759.0,0.0,0.0,0.9928121975775044,0.9000000000000004,0.8935309616092858,0.6603874735949481,0.46504648558139194,0.0031592232844559476,0.0886988352285698,-0.19409056094529648,0.2097094869283955,0.3723849372384937,1.630275286434223,0.0,239
30,eval,pact,3.0,0,0.07879225602993307,0.03316168788704577,0.055269477762845465,0.0,0.0,0.010790009774407956,0.9640594548760099,1.0675740779443765,0.435778018944433,9485.840133858524,0.23460588395346157,14.847747529400941,0.039922055733783726,7259.0,0.0,6997.0,0.0,0.0,0.9991953814378842,0.9000000000000004,0.8992758181304612,1.203079715246689,0.33640282262461496,0.023201932268026453,0.03667203765791143,-0.11943847757018634,5.9348942105106975e-05,0.99581589958159,1.0675740750605205,0.0,239
31,eval,pact,3.0,0,0.2988020511427855,0.10691812300532068,0.17819686123177508,0.04944845971702033,0.0,0.010039274719111216,1.1765379372002192,0.975850634245693,0.4226656199499154,55596.620129445604,0.12772865325379795,37.70129424857295,0.04924016811731018,7497.0,0.0,7235.0,0.0,0.0,0.9921504713002608,0.9000000000000004,0.8929354053411523,0.5620487596998761,0.5577494331044488,0.0034632809218709116,0.053045874629091765,-0.12980437845525133,0.23686162794148186,0.6359832635983264,0.9758506407454136,0.0,239
32,eval,pact,3.0,0,2.149352706407653e-05,9.784432317794663e-06,1.6307386009034285e-05,0.0,0.0,0.011052561580947752,0.9455665377393427,1.0915568468460977,0.3754766857773689,154806.2194037657,0.004350893199443817,38.784263610839844,0.03778218508943541,7735.0,0.0,7473.0,0.0,0.0,0.9985872449735218,0.9000000000000004,0.8987285023453844,7.352209664703391,-6.3263184889946675,0.03351951720034505,0.03302225714771537,-0.12260009183235684,0.003946704649989614,0.9874476987447699,1.0915568487525071,0.0,239
33,eval,pact,3.0,0,0.5000638219418426,0.19447952983690237,0.3241325315798825,0.06941803011684737,0.0,0.011428594954553445,1.226033077579163,1.083687126761201,0.38849938258715755,112806.27742547072,0.001123568144671728,122.11361731046414,0.08442402966943995,7973.0,0.0,7711.0,0.0,0.0,0.9907558846548511,0.9000000000000004,0.8916802742989991,0.8021097019427978,0.6032244282558532,0.0777945252135396,0.08552881740189497,-0.20512462730665423,0.8313896554793913,0.04602510460251046,1.0836871226736697,0.0,239
34,eval,pact,3.0,0,0.5020820002191994,0.18641794135075704,0.310696550653641,0.061430202119021234,0.0,0.009948655020905401,1.0994042619501696,0.9706050218647992,0.19877393281858835,121913.66458551255,0.0159524359443677,136.86689953823966,0.0813875893894661,8211.0,0.0,7949.0,0.0,0.0,0.9941386577973306,0.9000000000000004,0.8947247820419247,0.8182785157688288,0.5686817482535287,0.07030326748887698,0.08261425369204836,-0.1086262001513954,0.01062346063681415,0.9707112970711297,0.970605023590129,0.0,239
35,eval,pact,3.0,0,0.21976542770897894,0.08495056528538279,0.14158426336084384,0.029478889504237157,0.0011411183299379866,0.011385734801893765,1.0525536280296837,1.1008170737132867,0.22271135982995946,120440.68318514644,-0.03635475074266674,211.2104507589939,0.059435234124534546,8449.0,0.0,8187.0,0.0,0.0,0.9945838793052291,0.9000000000000004,0.8951254696526787,0.9614461147897575,0.47940154806396895,0.02571454509638074,0.05368828038377181,-0.1637481762093658,0.3771625270779549,0.5355648535564853,1.100817069616824,0.0,239
36,eval,pact,3.0,0,0.0001001795120615216,4.4517899779641854e-05,7.419650117519884e-05,0.0,0.0,0.010184285131567567,1.009855547709445,1.0228895527548372,0.282415744961555,444294.914291318,-0.04623781517148018,288.1064758300781,0.005788039821336459,8687.0,0.0,8425.0,0.0,0.0,0.996945236018512,0.9000000000000004,0.8972506954580172,1.34170835772494,-1.1874335955860165,0.004547746644299156,0.004506253608147844,-0.11434256817801186,0.001335351197364907,0.99581589958159,1.0228895499991213,0.0,239
37,eval,pact,3.0,0,0.32300136876191454,0.10297108189310371,0.17161845603513787,0.04659566464035082,0.0,0.010751041950011104,1.1420744370715887,1.0325952893021715,0.0762825612530159,130962.77964827405,0.04373150704249303,166.88113378480887,0.08475370503276212,8925.0,0.0,8663.0,0.0,0.0,0.988862086570662,0.9000000000000004,0.8899758590626916,0.6481365291124949,0.30658805450150484,0.028133237067902207,0.08165871776507926,-0.12816584225226044,0.13018190450755215,0.5732217573221757,1.0325952886039977,0.0,239
38,eval,pact,3.0,0,0.2698529591997837,0.09308347827736649,0.15513911836949384,0.034423735164199415,0.0,0.010601331223636304,1.0776887668226554,1.0292541925877208,0.2820467849780326,138710.61192468618,-0.0106037812469192,236.3413516168315,0.06934163593940405,9163.0,0.0,8901.0,0.0,0.0,0.9922040896685054,0.9000000000000004,0.8929836471958639,0.7205310149095365,0.42680601436682075,0.029872693534454573,0.06754236998013123,-0.12790705293297455,0.1610136799311552,0.7238493723849372,1.0292541915836175,0.0,239
39,eval,pact,3.0,0,0.0007224776207325224,0.00031754558129166934,0.0005292425860765792,0.0,0.0,0.010200499272496132,1.0084258829200616,1.0241546718146513,0.24193257009259828,629683.0499476987,-0.00862820353358984,345.0176086425781,0.006198084337449785,9401.0,0.0,9139.0,0.0,0.0,0.9965741292702104,0.9000000000000004,0.896916694346831,0.4702403300386618,-0.16670243676752783,0.005056409324622817,0.005123038839541033,-0.11464280612982601,0.0007715362473663907,0.99581589958159,1.0241546703249929,0.0,239
40,train,pact,3.0,0,0.0008817244371400257,0.00029756152238497106,0.0004959358516754193,0.0,0.0,0.015724726650614494,1.639121610499825,1.6409233711254647,-0.9739510805071351,22393.256759324333,-0.00862820353358984,345.0176086425781,0.0031426875553795023,9639.0,0.0,9377.0,0.0,0.0,0.9812366794093383,0.9000000000000004,0.883112988773749,1.8269415502662552,-3.485905140934328,0.0017316395462622885,0.0021385339442611317,-0.19459845631352413,0.19404136621264723,0.4476987447698745,1.6409233737721078,0.0,239
41,train,pact,3.0,0,0.2573214347770065,0.07344036540537723,0.12240060069905735,0.05876759274484722,0.0001901863883229978,0.015803247016063546,1.6063020957563712,1.6169462977094131,0.44173719288165597,1900.917834421581,0.39498327912910836,6.668596451003182,0.06426902751683815,9877.0,0.0,9615.0,0.0,0.0,0.9908468950243674,0.9000000000000004,0.8917621842986869,0.6710861440995401,0.30982528716152924,0.02459844794534778,0.06309374114479012,-0.19954235904534445,0.2711949909492863,0.3598326359832636,1.6169462954533504,0.0,239
42,train,pact,3.0,0,0.31501786260686376,0.07202233748828339,0.12003722240882339,0.0424115637855051,0.0,0.015290541888047088,1.5785832609591623,1.574319792591877,0.4124162602374743,1351.4928721663343,0.47374085932346566,4.335933873344166,0.03938068119150481,10115.0,0.0,9853.0,0.0,0.0,0.9901011825605417,0.9000000000000004,0.8910910464729724,0.4411983459690967,0.48140964025316835,0.004177565439581836,0.04285082061337619,-0.19257730501780115,0.23698032582569217,0.39330543933054396,1.5743198060807384,0.0,239
43,train,pact,3.0,0,0.046663172881091675,0.009976744813524663,0.01662790701251743,0.0,0.0,0.015602675430227274,1.59356240198702,1.6001875896832933,0.3390355421908231,1021.0280823009283,0.7321308874934288,0.6966957502285307,0.04181256201449454,10353.0,0.0,10091.0,0.0,0.0,0.9905026048795947,0.9000000000000004,0.891452318454886,0.27229582680312076,0.2656742265377132,0.04098185227778038,0.03828029882232951,-0.19522379849925917,0.2526187720703879,0.38493723849372385,1.6001875877169325,0.0,239
44,train,pact,3.0,0,0.4653420529930334,0.09737821154303142,0.16229700994325977,0.04069988647764198,0.0,0.015333646099827404,1.570665926614067,1.5787486044931611,0.49994960140483646,821.9927386040468,0.610491560592811,0.928714288328482,0.04365081897455513,10591.0,0.0,10329.0,0.0,0.0,0.9893643349783191,0.9000000000000004,0.8904278809555405,0.595333636866717,0.6006076376260321,0.018460577607832172,0.047282395111377426,-0.1976699586477199,0.29493456779132915,0.301255230125523,1.5787486033138904,0.0,239
45,train,pact,3.0,0,0.3825699220520223,0.07909739569309354,0.13182898529255863,0.027006466705430002,0.0,0.01577937260083075,1.5987563382631564,1.60837866322266,0.7631727935878801,834.6150724658407,0.7895819240534155,3.3316740919855348,0.04537526764965394,10829.0,0.0,10567.0,0.0,0.0,0.9902122177838282,0.9000000000000004,0.8911909760291606,1.0282575055533887,0.5669132901551885,0.027653719114442896,0.0435513436470851,-0.20994037140955193,0.41493812872785535,0.24267782426778242,1.6083786640813915,0.0,239
46,train,pact,3.0,0,0.4977520082539135,0.11726079113601319,0.19543463701956015,0.06085964276700838,0.0,0.015503123357782927,1.5744583913471908,1.5842621795303153,0.7169498579272665,1025.2840560849243,0.6413846585790483,2.260215018583641,0.06543606380585222,11067.0,0.0,10805.0,0.0,0.0,0.9909621357419002,0.9000000000000004,0.8918658961312043,0.7655165305702673,0.5006457842873789,0.056647206764095105,0.06684244142175033,-0.21152185244597854,0.43381109231727955,0.23430962343096234,1.5842621871817653,0.0,239
47,train,pact,3.0,0,0.00484126768363289,0.0011915286880417116,0.0019858810316755924,0.0,0.0,0.015542323794605592,1.5637017518406633,1.5633925935214534,0.538529214001101,975.9806030784192,0.675719736385545,5.6920609489145635,0.010400605090067207,11305.0,0.0,11043.0,0.0,0.0,0.9904522002990276,0.9000000000000004,0.8914069645574402,0.20989856717293748,0.12186546858442449,0.009430410414148905,0.009421345744748155,-0.20339225271187036,0.3693581411911333,0.26778242677824265,1.56339259073045,0.0,239
48,train,pact,3.0,0,0.3959428790102983,0.09165763995576934,0.1527627231666903,0.04887790080144316,0.0009509319416149889,0.015691304811233632,1.510381670427123,1.5314531560722255,0.5870456680593131,920.6823717699889,0.5811841713019089,3.9488722075977085,0.06648924524572417,11543.0,0.0,11281.0,0.0,0.0,0.9905539247281382,0.9000000000000004,0.8914985135509379,0.7183116046199738,0.41077902266182453,0.03251314997991047,0.06573358761286947,-0.2043072904261404,0.4131873349357547,0.2384937238493724,1.531453162218555,0.0,239
49,train,pact,3.0,0,0.496713411596384,0.12199313533406993,0.2033218782768573,0.06751616623361739,0.0,0.01567844208329916,1.5439025587616606,1.5568679446455824,0.6791775325102786,1098.942956900497,0.6336545812036203,3.493119285445832,0.07022244406466578,11781.0,0.0,11519.0,0.0,0.0,0.990978174628573,0.9000000000000004,0.8918803339223982,0.7280004091531357,0.4896697448611316,0.06083645788021386,0.07231963817497801,-0.1943398792166237,0.29140330573607526,0.301255230125523,1.5568679439224726,0.0,239
50,train,pact,3.0,0,0.5019461374421663,0.11721827184014748,0.19536377527523555,0.045264359548002106,0.0,0.015792815513503602,1.5064907290945493,1.5114126701734056,0.6937336752105457,1028.1701678032655,0.7194646871239571,2.710787529227125,0.06353362671013875,12019.0,0.0,11757.0,0.0,0.0,0.9907130456868575,0.9000000000000004,0.8916417158298413,0.8124747267030625,0.48022822415817246,0.06975290179252625,0.06414186921181103,-0.2006248755486526,0.4328911837146503,0.17573221757322174,1.511412672081052,0.0,239
51,train,pact,3.0,0,0.4900851427265331,0.11110109264353386,0.1851684773390992,0.04108025937898389,0.0,0.014888299184863039,1.5038970105318843,1.5054867040662088,0.6714650878846395,1177.1946242583845,0.6030419462644904,3.320768610204114,0.06535509017307825,12257.0,0.0,11995.0,0.0,0.0,0.9905528059564375,0.9000000000000004,0.8914975065067722,0.7654501662137227,0.4821419535390955,0.045148717189157334,0.06563630789541737,-0.20865342999018463,0.5044363334223567,0.13389121338912133,1.505486703722514,0.0,239
52,train,pact,3.0,0,0.01609831423724945,0.003046361929690453,0.005077269631819717,0.0,0.0,0.016406821879990804,1.6240809445101845,1.626587901404712,0.5155820615870185,1036.744594430325,0.5836860013806171,3.3357894804687183,0.008812260122521133,12495.0,0.0,12233.0,0.0,0.0,0.9911607476457891,0.9000000000000004,0.8920446502114938,1.4844591599620536,0.02147002788809238,0.006304216578722146,0.007933103408999099,-0.20581922096350425,0.3170123742544289,0.33472803347280333,1.6265879072577147,0.0,239
53,train,pact,3.0,0,0.13356819286291968,0.03835186729857661,0.06391977370276056,0.017497147351628068,0.0,0.01589195564911393,1.6099341259840643,1.6138597706870554,0.32803025629729904,1221.674343731613,0.5208385643007616,4.494336052170358,0.04121077738197668,12733.0,0.0,12471.0,0.0,0.0,0.9913984606954344,0.9000000000000004,0.8922585954725992,0.6632984068607823,0.20599003101110702,0.015454330140937295,0.03970359135068423,-0.2080132872523212,0.3615537553043117,0.3179916317991632,1.6138597775696246,0.0,239
