episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
0,train,blind,3.0,0,0.23879932624592637,0.07698484736278367,0.1283080703981207,0.04211229940547662,0.0040106953066938065,0.016170181292930946,1.5326857584364273,1.5934080744490904,0.07691383713935306,-3.142837918893295,0.3114309553608678,0.3088235294117647,1.5934080906831678,0.014705882352941176,68
1,eval,blind,3.0,0,0.15197705929011698,0.030918322849418277,0.051530529977525434,0.04374286869080994,0.0,0.004214534300250862,0.3602536177286044,0.4164652416646231,0.03091832288758661,-0.10186534686623405,0.5746758064037509,0.029288702928870293,0.4164652406492059,0.0,239
2,eval,blind,3.0,0,0.05101152724064263,0.002969776247208524,0.004949626802402514,0.0,0.0,0.0038569400371461482,0.3574239435804439,0.3514181501446409,0.0029697763145339643,-0.08332277766354149,0.44939018961987004,0.12552301255230125,0.35141815207843213,0.0,239
3,eval,blind,3.0,0,0.10614912902745642,0.04789717063088205,0.07982860706117254,0.05838721990585327,0.0,0.005729213329694511,0.34941603997761234,0.5057217421392017,0.04789717065603585,-0.1214412860696084,0.7281521706875573,0.016736401673640166,0.5057217421984063,0.0,239
4,eval,blind,3.0,0,0.3893441522848197,0.18378748445199514,0.3063124149308374,0.36154431191947173,0.0,0.010799330348445095,0.34159669117947505,1.0049649630380975,0.1837874839065723,-0.19460084025719762,0.8373542241609544,0.012552301255230125,1.004964961834947,0.0,239
5,eval,blind,3.0,0,0.053267700141298224,0.0024880757751915357,0.004146792852023503,0.0,0.0,0.004489618406151753,0.3714463444559145,0.36709967941419847,0.002488075812758614,-0.09554237052137586,0.6206712365352088,0.1087866108786611,0.36709968000937643,0.0,239
6,eval,blind,3.0,0,0.33866769455229107,0.11667304770087099,0.19445504287701837,0.24096614533887248,0.0,0.008288916111017761,0.3409470563528428,0.7612508747991658,0.1166730475830781,-0.1326453763116847,0.40179233805157427,0.2175732217573222,0.7612508779724215,0.0,239
7,eval,blind,3.0,0,0.49418196437011425,0.19243241527640076,0.32072063179296806,0.36059338116246786,0.0,0.01055574118866971,0.3584418140320598,0.9884319296691209,0.19243241490831037,-0.1876703733444049,0.575803436303748,0.13389121338912133,0.9884319316675086,0.0,239
8,eval,blind,3.0,0,0.0012663892698259907,0.00014244717776933178,0.0002374119429526876,0.0,0.0,0.0037434051918045124,0.3459986404020916,0.3454912271833819,0.00014244716826339971,-0.09293844478747942,0.5692453782011335,0.0,0.34549122640138885,0.0,239
9,eval,blind,3.0,0,0.4392558533156307,0.21073029717732714,0.35121709739759654,0.41175351731447996,0.0,0.012060405896922036,0.3342374414829031,1.1038508941438907,0.21073029674994073,-0.20602684346269817,0.8175020030267961,0.02092050209205021,1.1038508939502143,0.0,239
