episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
0,train,blind,3.0,0,0.23879932624592637,0.07698484695811203,0.1283080709639334,0.04211229940547662,0.0040106953066938065,0.016170181313474828,1.5326857566833496,1.593408093732946,0.07691383568779951,-3.142837918435925,0.3114309553608678,0.3088235294117647,1.5934080902772139,0.014705882352941176,68
1,eval,blind,3.0,0,0.15197705929011698,0.030918516525987753,0.051530852336681275,0.04374286869080994,0.0,0.0042145438414363185,0.3602536051343176,0.4164660777506968,0.03091851652049273,-0.10186546619803181,0.5746758064037509,0.029288702928870293,0.41646607975541927,0.0,239
2,eval,blind,3.0,0,0.05101152724064263,0.0029697765244712186,0.004949627354568544,0.0,0.0,0.0038569401209262127,0.35742396116256714,0.3514181673526764,0.0029697765336651064,-0.08332278002056445,0.44939018961987004,0.12552301255230125,0.35141816642137313,0.0,239
3,eval,blind,3.0,0,0.10614912902745642,0.04789717053773305,0.07982860730770268,0.05838721990585327,0.0,0.005729213291701225,0.34941605045206875,0.5057217509926114,0.047897170248917105,-0.12144128769226763,0.7281521706875573,0.016736401673640166,0.5057217488086517,0.0,239
4,eval,blind,3.0,0,0.3893441522848197,0.18378748366262984,0.30631241313493923,0.36154431191947173,0.0,0.010799330336754853,0.3415967083251626,1.0049649743854252,0.18378748322879707,-0.1946008419992625,0.8373542241609544,0.012552301255230125,1.0049649690683267,0.0,239
5,eval,blind,3.0,0,0.053267700141298224,0.0024880755422962003,0.004146792415306218,0.0,0.0,0.004489618477267389,0.37144635617733,0.36709969113561397,0.002488075554172907,-0.09554237226624239,0.6206712365352088,0.1087866108786611,0.3670996904446156,0.0,239
6,eval,blind,3.0,0,0.33866769455229107,0.11667339999544749,0.19445562966936134,0.24096614533887248,0.0,0.008288927543586877,0.3409469327791964,0.7612521536804143,0.11667339938799635,-0.1326455544569373,0.40179233805157427,0.2175732217573222,0.7612521571765863,0.0,239
7,eval,blind,3.0,0,0.49418196437011425,0.19243275708051527,0.320721202638269,0.36059338116246786,0.0,0.01055575830902842,0.35844179925559455,0.9884334707235193,0.1924327557100171,-0.18767060022632656,0.575803436303748,0.13389121338912133,0.9884334771181198,0.0,239
8,eval,blind,3.0,0,0.0012663892698259907,0.00014244718470280185,0.00023741197386789662,0.0,0.0,0.0037434052843522574,0.3459986554279487,0.34549124195984715,0.00014244717282228947,-0.09293844771288336,0.5692453782011335,0.0,0.3454912440327352,0.0,239
9,eval,blind,3.0,0,0.4392558533156307,0.2107302989667865,0.3512170985035269,0.41175351731447996,0.0,0.012060406093707768,0.334237456695804,1.1038509064887856,0.210730298472577,-0.2060268463516154,0.8175020030267961,0.02092050209205021,1.103850908963242,0.0,239
10,eval,blind,3.0,0,0.0010625928217568533,0.00010220580427443694,0.0001703429994700992,0.0,0.0,0.003635287440720961,0.34601675173478147,0.3458303495555742,0.00010220579949483298,-0.09003814395105866,0.5503724146117095,0.08368200836820083,0.34583034754000314,0.0,239
11,train,blind,3.0,0,0.259479925773173,0.08101666235888842,0.13502776161185465,0.03181818276643753,0.0012987013374056134,0.015515616815537214,1.5302394960607801,1.5803319122110093,0.08097044338937849,-3.0676819273420115,0.44032421479229983,0.21428571428571427,1.580331925566858,0.014285714285714285,70
