episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
0,train,blind,0.0,0,0.14822527385418105,0.0,0.0,0.0,0.0,0.014618900076536828,1.5246138365697661,1.5246138365697661,0.0,-0.19760125400211428,0.38010029971215764,0.2301255230125523,1.5246138183846503,0.0,239
1,eval,blind,0.0,0,0.034930997800481874,0.0,0.0,0.0,0.0,0.004689073899788119,0.427315827318814,0.427315827318814,0.0,-0.0756819460032708,0.16763108697587462,0.45188284518828453,0.4273158300161711,0.0,239
2,eval,blind,0.0,0,0.22391452780090834,0.0,0.0,0.0,0.0,0.004586842630027353,0.42049455767396104,0.42049455767396104,0.0,-0.06153395036158876,0.0066470815157719815,0.9665271966527197,0.4204945574210962,0.0,239
3,eval,blind,0.0,0,0.36491424218167223,0.0,0.0,0.0,0.0,0.005331836782091893,0.46795837930306233,0.46795837930306233,0.0,-0.0934431413889437,0.3633342235674649,0.17573221757322174,0.46795837936129797,0.0,239
4,eval,blind,0.0,0,0.1445073664815396,0.0,0.0,0.0,0.0,0.005099508831487914,0.44112353930912257,0.44112353930912257,0.0,-0.0837279001310371,0.2533012849045966,0.5062761506276151,0.4411235378368131,0.0,239
5,eval,blind,0.0,0,0.3308880599050015,0.0,0.0,0.0,0.0,0.0049857699480804,0.44486751323215135,0.44486751323215135,0.0,-0.0719882401745732,0.15380278346538465,0.7405857740585774,0.44486751289788234,0.0,239
6,eval,blind,0.0,0,0.4532820635336884,0.0,0.0,0.0,0.0,0.005242904106049826,0.44787166258281247,0.44787166258281247,0.0,-0.08266808205501079,0.30938603519392277,0.5313807531380753,0.447871663687916,0.0,239
7,eval,blind,0.0,0,0.009418925725383427,0.0,0.0,0.0,0.0,0.004504648261804866,0.4137503050860002,0.4137503050860002,0.0,-0.06442204440061296,0.08032879313926228,0.7824267782426778,0.41375030638795024,0.0,239
8,eval,blind,0.0,0,0.2364117139628913,0.0,0.0,0.0,0.0,0.004635145063570478,0.40705591508783556,0.40705591508783556,0.0,-0.05638932790366914,0.0,1.0,0.40705591553874987,0.0,239
9,eval,blind,0.0,0,0.5020820002946379,0.0,0.0,0.0,0.0,0.004988295605764666,0.4431684755381181,0.4431684755381181,0.0,-0.07488662023554983,0.0985785928365827,0.6652719665271967,0.4431684736010422,0.0,239
