episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
10,eval,blind,3.0,0,0.48813355436147227,0.2342138139604811,0.3903562894402628,0.40509699440900254,0.0,0.01813607564620736,0.9999313526572543,1.6725076377142423,0.23421381359041188,-0.25747396056569183,0.5672571886406125,0.24686192468619247,1.6725076421311962,0.0,239
11,train,blind,3.0,0,0.16818936457814374,0.07247616596665736,0.12079359728206193,0.06565656443988835,0.005471380634440316,0.016220554575772473,1.534940093755722,1.6174667941199408,0.07235977505398397,-2.060373161126353,0.3252561071710008,0.37962962962962965,1.6174668021339131,0.009259259259259259,108
12,train,blind,3.0,0,0.1445073664815396,0.07721506318662688,0.12869175252701676,0.12400152082223773,0.023773298415678816,0.017716893552175126,1.5498035709728257,1.6717701743836184,0.07593938896734395,-0.21346568395178633,0.3147571144544348,0.3514644351464435,1.6717701647402068,0.0,239
13,train,blind,3.0,0,0.4967134153445068,0.2484262580203078,0.41404369838686056,0.4079497901714995,0.03746671843728261,0.021248512170725663,1.5675427484711844,1.9129467958186959,0.24733812410588873,-0.260045883655552,0.5321522893854418,0.2217573221757322,1.9129467936033153,0.0,239
14,train,blind,3.0,0,0.02819465429997744,0.006580198946816929,0.010966997803213216,0.0,0.0,0.01599197578713859,1.6179291364039337,1.6152604903137335,0.006580198876332992,-0.19082071421990365,0.18160776284162736,0.49372384937238495,1.6152604896238998,0.0,239
15,train,blind,3.0,0,0.13863195559707128,0.054620868071870464,0.09103477344543819,0.05017386979418374,0.001987084013516786,0.016962970375424363,1.625670725530614,1.6678544035374792,0.054577297403162556,-1.2919623993475844,0.17695616788745497,0.5027322404371585,1.6678544112143172,0.00546448087431694,183
16,train,blind,3.0,0,0.4900851427265331,0.23259136935522295,0.387652218114507,0.39083301628234496,0.0471662242417555,0.01987475757662472,1.4571825699826164,1.8010775187524293,0.23034718950044736,-0.24514809842326743,0.49123119380397046,0.2384937238493724,1.8010775229416052,0.0,239
17,train,blind,3.0,0,0.24058936510885828,0.10247462261043792,0.17079101261942428,0.15405097005257545,0.010650437746087876,0.017580131000632646,1.6215423370504978,1.7022608690680818,0.10219983710527102,-0.2063232977806002,0.24606071396777354,0.4602510460251046,1.7022608600280775,0.0,239
18,train,blind,3.0,0,0.046663172881091675,0.011048591565002227,0.018414318166095005,0.0,0.0,0.015805427401977355,1.5826576589041674,1.5757438602806635,0.011048591656758446,-0.1838823483881225,0.13540461141280155,0.5313807531380753,1.575743868950296,0.0,239
19,train,blind,3.0,0,0.09046233746581896,0.04241818149314754,0.07069696269035715,0.031190566999144135,0.0007607455532919912,0.01623976142749689,1.5890963800781441,1.6148608391753798,0.042406456146804064,-0.19736024005768618,0.2285824505178195,0.4769874476987448,1.6148608394842816,0.0,239
20,train,blind,3.0,0,0.4836600335450891,0.22896153654973314,0.38160250253686057,0.369722328861887,0.07093952247039045,0.01925874034831277,1.433899611109969,1.7232049212296139,0.22403568627382373,-0.2501436317173792,0.5119143001276003,0.2217573221757322,1.7232049198718855,0.0,239
21,train,blind,3.0,0,0.06536319171795504,0.01867297463022281,0.03112162226216432,0.0,0.0,0.015407199620670603,1.6062918068474805,1.595367732407159,0.018672974244201293,-0.18494978127532793,0.13905457135226562,0.5606694560669456,1.5953677199111211,0.0,239
