episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,resid_after,reward,v_out,cr,q_loss,destroy,steps
0,train,blind,0.0,0,0.502091316396975,0.0,0.0,0.0,0.0,0.014873868863733493,1.4974164695919308,1.4974164695919308,0.0,-0.1830391512178059,0.23457669367043532,0.3807531380753138,1.4974164748757677,0.0,239
1,eval,blind,0.0,0,0.36491424218167223,0.0,0.0,0.0,0.0,0.004555142628784958,0.35117857744254827,0.35117857744254827,0.0,-0.09155307806394036,0.5824801922905722,0.0,0.3511785764442091,0.0,239
2,eval,blind,0.0,0,0.4955261374568512,0.0,0.0,0.0,0.0,0.005437099744047518,0.3965888739754465,0.3965888739754465,0.0,-0.0679552079195416,0.12089379506810291,0.3682008368200837,0.3965888730772067,0.0,239
3,eval,blind,0.0,0,0.4392558730871779,0.0,0.0,0.0,0.0,0.00560407610863416,0.40422134020338496,0.40422134020338496,0.0,-0.06600122750980003,0.11412801566812072,0.47280334728033474,0.404221340657134,0.0,239
4,eval,blind,0.0,0,0.0760018663305159,0.0,0.0,0.0,0.0,0.0043761420022758605,0.35388882414566425,0.35388882414566425,0.0,-0.08007610764181101,0.4050565298673552,0.18410041841004185,0.35388882371772795,0.0,239
5,eval,blind,0.0,0,0.48112744734638124,0.0,0.0,0.0,0.0,0.005582271211987135,0.39787384350180127,0.39787384350180127,0.0,-0.0645967701873096,0.11694709041811328,0.5732217573221757,0.39787384712256674,0.0,239
6,eval,blind,0.0,0,0.00014589538669387058,0.0,0.0,0.0,0.0,0.003758893006337051,0.32787117000404264,0.32787117000404264,0.0,-0.08200124357124196,0.48158699071189043,0.04184100418410042,0.3278711713823339,0.0,239
7,eval,blind,0.0,0,0.17909063403861195,0.0,0.0,0.0,0.0,0.0042972022084963495,0.3427403873479516,0.3427403873479516,0.0,-0.08310619640999785,0.4938722217276477,0.1799163179916318,0.34274038620641656,0.0,239
8,eval,blind,0.0,0,0.42329975400295616,0.0,0.0,0.0,0.0,0.0060918619057405195,0.3918908385552123,0.3918908385552123,0.0,-0.11409630880156635,0.669040624350871,0.1087866108786611,0.3918908402678575,0.0,239
9,eval,blind,0.0,0,0.15197705929011698,0.0,0.0,0.0,0.0,0.0035390403525023158,0.32256081120489033,0.32256081120489033,0.0,-0.07723959645482331,0.3713166562806018,0.0,0.32256081143263376,0.0,239
