episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,fit_gain,cond_psi,beta_cos,beta_relerr,pred_err,updates,skipped,bounded,diverged,resets,conf,trust_pol,trust_app,corr_frac,explained,corr_dark,resid_after,reward,v_out,cr,q_loss,destroy,steps
0,train,pact,3.0,0,0.49418196437011425,0.11126363828674334,0.18543938492200357,0.03518448121627504,0.0,0.014753697258829447,1.5039786955801513,1.5235845935394574,0.6640163687404603,12552302196.533627,0.5526345464474985,0.7842773096830775,0.04724014295234879,119.0,0.0,0.0,0.0,0.0,0.9767636706016054,0.7493723849372388,0.7408787234058939,0.6827994133306372,0.5754215511935378,0.0,0.04883994255950136,-0.18558402431444565,0.23558562568622213,0.41841004184100417,1.5235845952071205,0.0,239
1,eval,pact,3.0,0,0.05326771741892722,0.011033249220014555,0.018388747807735115,0.0,0.0,0.007107972307715206,0.6188587940387646,0.6395831903653165,0.6196835427603462,3153.7375102661645,0.6218169815994207,7.253695404180423,0.02449941109631125,357.0,0.0,96.25523012552301,0.0,0.0,0.9972800704724619,0.9000000000000004,0.8975520495590306,0.4859838470649742,0.5338428281294987,0.023607803329055474,0.02315234394756703,-0.08346627018238655,0.05997210599721058,0.8493723849372385,0.6395831905494233,0.0,239
2,eval,pact,3.0,0,0.4955261337087284,0.09056708191714294,0.15094513059310005,0.0,0.0,0.005479065498734618,0.5730432212103361,0.5394374228172223,0.6689703496928993,25375.817958943513,0.182784881801286,50.79501312846419,0.019381347659850594,595.0,0.0,333.0,0.0,0.0,0.9908194140410324,0.9000000000000004,0.8917374506156315,0.8730203652063779,0.7973792519100975,0.007351580386360486,0.021072216741117224,-0.11254883239165799,0.5149410961749606,0.2301255230125523,0.5394374227904766,0.0,239
3,eval,pact,3.0,0,0.4595582126649525,0.09047961012517769,0.1507993414305773,0.0,0.0,0.005743074098360339,0.6288770181613986,0.5687297635622104,0.7001198926730136,26888.058507943253,0.1455580692223924,71.94224914646547,0.02404143426968681,833.0,0.0,571.0,0.0,0.0,0.9871937065194342,0.9000000000000004,0.8884743135344533,0.7774948002474483,0.7689937652134262,0.009728980884919393,0.02628537673292736,-0.0972271161132303,0.37541173328585437,0.4393305439330544,0.5687297656619698,0.0,239
4,eval,pact,3.0,0,0.5008256455296923,0.1111022051987964,0.1851703317632383,0.0015214911065839823,0.0,0.006677548967060247,0.6578056213746011,0.6265091051865821,0.45615648275638726,48632.35433283211,0.1424077272602205,61.08889408989432,0.0384628450649958,1071.0,0.0,809.0,0.0,0.0,0.9894354777356072,0.9000000000000004,0.8904919078160529,0.8505646026906148,0.7096411331743719,0.06803960265482173,0.03738304582779066,-0.08042661273840737,0.021454642570996173,0.8493723849372385,0.6265091034962498,0.0,239
5,eval,pact,3.0,0,0.14822527385418105,0.029238153028189377,0.04873025328144124,0.0009509319416149889,0.0,0.006951017436770153,0.637161196151039,0.6446157424519751,0.4334692473067399,158156.5852837343,0.08382934816373758,260.222417121153,0.0320013996299403,1309.0,0.0,1047.0,0.0,0.0,0.9885032433845009,0.9000000000000004,0.8896529033593054,0.6756827223986911,0.48813985193385223,0.023803089703593787,0.029464044294487606,-0.07694746215490007,0.002967447105255349,0.9832635983263598,0.6446157422061384,0.0,239
6,eval,pact,3.0,0,0.009418925725383427,0.0021074390932572977,0.0035123981918533677,0.0,0.0,0.0069721444806076244,0.6195776148321239,0.6507666180822141,-0.16965110397363806,131611.06331720712,0.11827378071236685,33.31780867796064,0.018038586298370088,1547.0,0.0,1285.0,0.0,0.0,0.996799453282456,0.9000000000000004,0.897119491170141,0.5342409738258691,0.3940957754988015,0.016920925002181675,0.015854921281555957,-0.07939776235665903,0.0031751684026232233,0.9832635983263598,0.6507666215031408,0.0,239
7,eval,pact,3.0,0,0.5020268853461184,0.10445017704275784,0.17408361984973955,0.0015214911065839823,0.0,0.0062763537913482935,0.6697220461887295,0.59400474202184,0.2634270100164613,112677.73586231694,0.0983975561779912,77.03528342785695,0.034196029487358226,1785.0,0.0,1523.0,0.0,0.0,0.9861449422197861,0.9000000000000004,0.8875304323360013,0.8028969099609029,0.6766020714381118,0.014898059734453758,0.036926746392762874,-0.07716445870294014,0.023175761892044275,0.7531380753138075,0.5940047435661809,0.0,239
8,eval,pact,3.0,0,0.16730015471176524,0.03679517026211059,0.0613252801672255,0.003233168539143008,0.0,0.006881737813673071,0.5930246606032719,0.6372642332539897,0.5085779179090236,116469.84582570607,0.14260642169721455,103.74559812665484,0.02214175443726136,2023.0,0.0,1761.0,0.0,0.0,0.9905907050336256,0.9000000000000004,0.8915316148283092,1.1027814505684985,0.5429491950711414,0.008150820941331663,0.01846098977776252,-0.10136699138936324,0.2396807026914745,0.4476987447698745,0.6372642327815685,0.0,239
9,eval,pact,3.0,0,0.5019918537838604,0.10621819986378365,0.17703032548675482,0.0005705591649689933,0.0,0.006177856233243725,0.6503690280425498,0.603949219736594,0.6025552879317535,135031.0987022751,0.149330402892005,68.24607794454407,0.030025349251894772,2261.0,0.0,1999.0,0.0,0.0,0.9873187152910432,0.9000000000000004,0.8885868300204497,0.8480395688868135,0.7254352027106064,0.02638452553323337,0.0333188759595561,-0.09058782315056013,0.1599453989732633,0.6401673640167364,0.6039492205151876,0.0,239
10,eval,pact,3.0,0,0.4417291495469365,0.09498811759223987,0.15831352186355294,0.0,0.0,0.006507300000704015,0.649348187147324,0.6158344577296508,0.626382339698999,168664.53510721758,0.16193967041360782,108.49751986419805,0.027397828217533466,2499.0,0.0,2237.0,0.0,0.0,0.990664012262512,0.9000000000000004,0.8915975944267656,0.8537415812764884,0.7795477358431444,0.02094928449668893,0.02907209827420477,-0.09369472885444288,0.1472447253627704,0.5230125523012552,0.6158344608872582,0.0,239
11,train,pact,3.0,0,0.46716103549544,0.11226548470969426,0.1871091303327676,0.04925827376513302,0.0,0.014676830863821705,1.497244861584827,1.4688596820232758,-0.5515692552734774,4600.299001270757,0.4353785982441204,73.48856480625383,0.06025624462056547,2737.0,0.0,2475.0,0.0,0.0,0.9808300000354336,0.9000000000000004,0.8827469807788418,0.5715310498501481,0.5700902300820073,0.026365544595238235,0.05802407858807547,-0.20113463331718245,0.45627466690406254,0.2719665271966527,1.4688596692400062,0.0,239
12,train,pact,3.0,0,0.48813355436147227,0.14794505235693264,0.24657506877449284,0.07949790900970603,0.0,0.01626958832861739,1.6158978320564685,1.5891627240380484,0.39280675906516516,2186.534171515429,0.6276317160249255,1.6683192622212686,0.0894559480339507,2975.0,0.0,2713.0,0.0,0.0,0.9925911623563727,0.9000000000000004,0.8933320274911665,0.6780728937324945,0.5537104629545214,0.12142693643004467,0.08827418796367413,-0.21082890259866682,0.4458886020356687,0.1799163179916318,1.5891627199831386,0.0,239
13,train,pact,3.0,0,0.3308880299083897,0.11607276231556338,0.19345458860888542,0.07341194495745783,0.0,0.018147712569512333,1.6752489261547392,1.7341375518044668,0.49245221607355893,2941.4617026101596,0.5046474433593671,8.060984746930988,0.08204955962646332,3213.0,0.0,2951.0,0.0,0.0,0.9943924124769586,0.9000000000000004,0.8949531528740249,1.003857087547831,0.5044318076479201,0.05258444206789136,0.07658762105635394,-0.19975714840991401,0.15926288613905457,0.5062761506276151,1.7341375562659505,0.0,239
