episode,phase,arm,sigma,direct,A,load,load_frac,sat,clipped,x_std,q_cmd_abs,q_exec_abs,fit_gain,cond_psi,beta_cos,beta_relerr,pred_err,updates,skipped,bounded,diverged,resets,conf,trust_pol,trust_app,corr_frac,explained,corr_dark,resid_after,reward,v_out,cr,q_loss,destroy,steps
18,train,pact,3.0,0,0.3069478625608959,0.11766341004320216,0.1961056638373745,0.09813617475362003,0.0001901863883229978,0.017534674396621507,1.8739703843783135,1.684924985823771,0.23405026073984522,7290.744189657426,0.27379855967154065,10.142661147536593,0.06844703489563829,4403.0,0.0,4141.0,0.0,0.0,0.9958813053294705,0.9000000000000004,0.8962931495830105,0.46949205970660096,0.45097551175549055,0.007789439073640783,0.07263861765800567,-0.22752574708845788,0.47491023472506605,0.16317991631799164,1.6849249848094103,0.0,239
19,train,pact,3.0,0,0.41162967206828666,0.2109883355211674,0.3516471802322028,0.28908330295624596,0.0001901863883229978,0.02218166589113459,1.9899012598532513,2.056151484844575,0.4345803323151177,9659.320292069822,0.17186489077791509,18.550393417789348,0.09580875649487125,4641.0,0.0,4379.0,0.0,0.0,0.9982144298912591,0.9000000000000004,0.89839295986806,0.9328110188998168,0.6973244111535735,0.08912681761596884,0.09982569784580664,-0.2752287835880545,0.623045194219413,0.07112970711297072,2.0561514890976595,0.0,239
20,train,pact,3.0,0,0.36126752409238416,0.16488845623780243,0.2748140558176289,0.21243819064425623,0.0,0.0198429493256942,2.1211311118872094,1.8575177836118881,0.3931832095319756,13215.049383825837,0.12950903584081758,19.488572731177676,0.08455455623504757,4879.0,0.0,4617.0,0.0,0.0,0.9966802756656663,0.9000000000000004,0.8970122257535926,0.5166151984905689,0.5476552267658334,0.02308685965228664,0.092051851757993,-0.22843075834584903,0.40820202379892573,0.1506276150627615,1.8575177760328176,0.0,239
21,train,pact,3.0,0,0.38934417804177057,0.18255943422434437,0.30426568369903295,0.25123621230344895,0.0001901863883229978,0.02180890789037282,2.140324047918599,2.023517073946518,0.30512227909834316,16128.840501601726,0.1377682636051622,4.800943405558375,0.11884279487942927,5117.0,0.0,4855.0,0.0,0.0,0.9972311263303877,0.9000000000000004,0.8975079850172897,0.610337118527234,0.5658696978018056,0.10096100472756439,0.12330427021957217,-0.25106466775542674,0.4436926911777797,0.1799163179916318,2.023517088970332,0.0,239
22,train,pact,3.0,0,0.5018883342007137,0.2825228544821569,0.47087135842027605,0.3718143802557031,0.0,0.02188493056168242,2.1334694130151344,2.0428386642344325,0.2249844575526824,19239.291685734832,0.07240722949565953,13.0424010344629,0.10509560918474421,5355.0,0.0,5093.0,0.0,0.0,0.9986132882130196,0.9000000000000004,0.8987519386921966,0.8793575079811564,0.6637629906568293,0.23637815482086605,0.11194303448635415,-0.29165566369029894,0.7881539511558208,0.0,2.0428386428617222,0.0,239
23,train,pact,3.0,0,0.25732146626996916,0.12440048134228152,0.2073341108286007,0.13731456912711076,0.0003803727766459956,0.022734088170494122,2.175502900299168,2.1191386567997634,0.3453148569147956,28468.106367677825,0.07454484972565056,34.846465918808306,0.10806425061528903,5593.0,0.0,5331.0,0.0,0.0,0.997691612862144,0.9000000000000004,0.897922436811934,0.5521206996451191,0.5118257308113602,0.08287354848363389,0.10651053057469147,-0.2975385797824876,0.7705866642927091,0.0,2.1191386606120513,0.0,239
24,train,pact,3.0,0,0.015004510717528821,0.012237104516871912,0.0203951730480063,0.0,0.0,0.025652999147991008,2.2788848767220724,2.4157409229039146,0.3447513015449795,24650.54332014906,0.07764548462305108,5.451265865788799,0.05604461297221388,5831.0,0.0,5569.0,0.0,0.0,0.9990914234556414,0.9000000000000004,0.8991822575425503,0.41053375118824365,0.3493447123609733,0.051785076951991825,0.051404912893711026,-0.3024126116469064,0.6521261758509155,0.0041841004184100415,2.41574093586496,0.0,239
25,train,pact,3.0,0,0.001747928173575944,0.0014618072669980386,0.002436345379442078,0.0,0.0,0.024844052690903513,2.2791171143743285,2.3257971263829633,-0.014660841139972553,28961.570328844144,0.12003578990697861,8.992337226867676,0.014180785403528472,6069.0,0.0,5807.0,0.0,0.0,0.9985599849513385,0.9000000000000004,0.8987039661806497,2.4358388553647576,-1.2534325790936451,0.010635465176098726,0.012534161789974034,-0.27149539897074776,0.3494762455859224,0.12552301255230125,2.3257971239815025,0.0,239
26,train,pact,3.0,0,0.0043400218550171355,0.0035023488779333087,0.005837247680646668,0.0,0.0,0.02478996972908036,2.319533317657694,2.3301130019471237,-1.9952717301237035,29310.73380295502,0.07954627022957703,1.2415092749575691,0.008743397982120826,6307.0,0.0,6045.0,0.0,0.0,0.9984296176224075,0.9000000000000004,0.8985866500243981,0.3458732821461552,0.05565251062757548,0.0054878955335299455,0.008174894062926891,-0.28141746026525993,0.4900145404908159,0.029288702928870293,2.3301130016392606,0.0,239
27,train,pact,3.0,0,0.4706366194916741,0.24569304648759507,0.4094883502492921,0.36515785828544506,0.0,0.019789288457576576,2.246369035672942,1.8507638344206072,-1.938766598460366,29219.38203615324,0.050405050564976094,5.333020663161657,0.0873949024246647,6545.0,0.0,6283.0,0.0,0.0,0.996700026749567,0.9000000000000004,0.8970300131263095,0.6072541742961591,0.6472264668252072,0.002977613486179437,0.10169572496950377,-0.27965752069275657,0.8162853497136415,0.0,1.8507638351035336,0.0,239
28,train,pact,3.0,0,0.2864649582486312,0.16848833908370275,0.28081385539559683,0.27139596759524803,0.0003803727766459956,0.02647225452376584,2.3434506609848853,2.4752870922806873,0.4752297935126716,31788.448818318513,0.0940702844577477,28.330414440841356,0.08224424282985128,6783.0,0.0,6521.0,0.0,0.0,0.9986339942181959,0.9000000000000004,0.8987705769898003,0.9683796974711175,0.7490789472035444,0.07729469450308127,0.0871989129570987,-0.2928026607665235,0.4650879848066708,0.03765690376569038,2.4752871032142867,0.0,239
29,train,pact,3.0,0,0.41162967206828666,0.20967758270597942,0.34946258363976906,0.30848231500162737,0.0,0.02257128660547621,2.258560171685957,2.1109944150537627,0.3767779493182274,33508.32235551778,0.07001461535224605,26.757137961966222,0.11969428048098935,7021.0,0.0,6759.0,0.0,0.0,0.9964731662343237,0.9000000000000004,0.8968258233249936,0.712847734199845,0.5576594217399924,0.07522387190588883,0.12254584572476697,-0.29639127250607444,0.7478856939375057,0.008368200836820083,2.1109944164269896,0.0,239
30,eval,pact,3.0,0,0.023700630373153914,0.02223125081973308,0.03705208298772628,0.0015214911065839823,0.0,0.02707388285531908,2.5832156845715257,2.575745419228925,0.4606501013664022,179320.87073417887,0.06766319751864198,52.20603792836975,0.02462136688365535,7259.0,0.0,6997.0,0.0,0.0,0.9980921503390229,0.9000000000000004,0.8982829219626582,0.6931684769899307,0.34800222482151233,0.011050434067631917,0.02254950408979658,-0.32565354440247096,0.6844713492981989,0.0,2.575745413206306,0.0,239
31,eval,pact,3.0,0,0.4653420529930334,0.26136538320897823,0.4356088973389389,0.461392165165566,0.0,0.02313714299085998,2.4989249676341294,2.1887309414073512,0.015624903691893592,501496.0367416318,-0.05770617032985721,81.34648001443392,0.07437741548937422,7497.0,0.0,7235.0,0.0,0.0,0.9982867138655116,0.9000000000000004,0.89845802419854,0.701177733527879,0.762170712612787,0.04297100407156077,0.09312673715999249,-0.3244873616964399,0.8797590432950533,0.0,2.1887309429297988,0.0,239
32,eval,pact,3.0,0,0.00036113544281525344,0.00041367674667035546,0.0006894612253524722,0.0,0.0,0.02916060296124993,2.587880930641206,2.768964953003568,0.44302418539018046,1079186.0486401673,-0.05085315927863121,71.90946960449219,0.05518861610255356,7735.0,0.0,7473.0,0.0,0.0,0.9976310636458536,0.9000000000000004,0.8978679373423923,1.592600086224587,0.044095297068983075,0.04769828217512552,0.04586410474920622,-0.3411872267817322,0.674827146206119,0.0,2.768964951225082,0.0,239
33,eval,pact,3.0,0,0.4510805060552793,0.2562332070969259,0.4270552722711621,0.4534043358584328,0.0,0.025069128749229667,2.601042850246988,2.3608582840304995,0.5615525253148258,740531.4890167364,-0.019248837700771716,149.0779368508311,0.09229383266152946,7973.0,0.0,7711.0,0.0,0.0,0.9948512623125539,0.9000000000000004,0.8953661160489007,0.7401193836074755,0.6982582540741085,0.05195527367534176,0.1040234937172804,-0.28509260684127047,0.5484138995222412,0.04602510460251046,2.3608582737090473,0.0,239
34,eval,pact,3.0,0,0.022306911853421187,0.02080326311130254,0.03467210242987482,0.005515405199018981,0.0015214911065839823,0.027644361127713485,2.589053729588018,2.6303015578242026,-0.09716564389620323,1510431.5959728034,-0.10538371023040062,277.2358688929091,0.038554832752342005,8211.0,0.0,7949.0,0.0,0.0,0.9974168332052031,0.9000000000000004,0.8976751174388071,0.8908050235977759,-0.10831375863505088,0.017271531839888794,0.02989409681386217,-0.31884254281080193,0.5888898780379241,0.0,2.6303015607910916,0.0,239
35,eval,pact,3.0,0,0.4706366194916741,0.2698445940238865,0.44974091384198445,0.48155192108084466,0.0,0.023418052648057748,2.5864215844844676,2.216982710311602,0.11094616525358361,1631112.0177824267,0.004112191404027,144.1651184050109,0.06945527566082495,8449.0,0.0,8187.0,0.0,0.0,0.9956678311695115,0.9000000000000004,0.896101021055896,0.6998416660125993,0.7532698854230981,0.006544730930517499,0.08699430246588045,-0.29344531025913423,0.7052138045639338,0.012552301255230125,2.2169827229703016,0.0,239
36,eval,pact,3.0,0,0.475447956226714,0.2811801132027456,0.46863343972989424,0.495815898147587,0.0,0.024170196007266952,2.4095087350661784,2.2693685677261035,0.43578530218311934,716015.5438023013,-0.029895619482189714,78.6576242885829,0.0514702226958826,8687.0,0.0,8425.0,0.0,0.0,0.9973108673694243,0.9000000000000004,0.8975797684621611,0.8648876566037326,0.8657206323317482,0.06018575697148941,0.0770338853766604,-0.34956452595182497,0.905575833110775,0.0,2.26936856025438,0.0,239
37,eval,pact,3.0,0,0.06036288374898542,0.05185755796088286,0.08642925416332743,0.02909851685228707,0.0,0.02706139532763464,2.593434960273519,2.568327555596579,0.573975237522851,1206939.9785564854,0.0536672328623152,171.0228790219359,0.05287033047675151,8925.0,0.0,8663.0,0.0,0.0,0.996361994843104,0.9000000000000004,0.8967257759311708,0.609925155455501,0.43570639009984347,0.026892716102732743,0.04637122190865263,-0.3198938970983991,0.674827146206119,0.012552301255230125,2.5683275631215974,0.0,239
38,eval,pact,3.0,0,0.501817049438165,0.30731299697254905,0.5121882498007615,0.48687713933040905,0.0,0.02387554560121632,2.53511078587137,2.262821042388054,0.34866000208945236,650193.8262290795,-0.025694530692524337,67.27056786605004,0.06647665180639992,9163.0,0.0,8901.0,0.0,0.0,0.9987393218603094,0.9000000000000004,0.8988653758080933,0.7893832036331861,0.80254403749655,0.10633093565702438,0.08835396829945771,-0.31556783770998387,0.8085106382978726,0.0,2.2628210356360383,0.0,239
39,eval,pact,3.0,0,0.019673128869098604,0.020150490799747314,0.03358414963888254,0.0013313047182609845,0.0,0.02850561507950268,2.5645903633229405,2.70218360324285,0.6472259377086512,1296351.3270135983,0.02674067785055474,243.82655548351082,0.04858408392909681,9401.0,0.0,9139.0,0.0,0.0,0.9978724643276327,0.9000000000000004,0.8980851914094582,1.4198901468489795,-0.06388780210336042,0.02993990345261036,0.04189449181258055,-0.3485062949403842,0.7515653283480224,0.0,2.7021836070784317,0.0,239
40,train,pact,3.0,0,0.4891325045084395,0.27089195351196,0.45148652453410487,0.4018638278649941,0.0,0.022460476561570266,2.328080563365665,2.107813074000211,0.2116812112717792,92409.29504445607,-0.025426981562205776,31.039104844735757,0.13075138843583262,9639.0,0.0,9377.0,0.0,0.0,0.9936467240170954,0.9000000000000004,0.8942820242758076,0.7452143932092651,0.577061191929563,0.0915457102421083,0.13275715822517622,-0.28374625785273144,0.69482773969554,0.02510460251046025,2.107813069002366,0.0,239
41,train,pact,3.0,0,0.5008256440260959,0.28977379527800984,0.4829562562055083,0.4229745148490164,0.0,0.022765088214628616,2.3190321149187607,2.1275807678948886,0.30159362982257143,32330.087547398012,0.04196344983567207,20.375492143830495,0.10766728513457162,9877.0,0.0,9615.0,0.0,0.0,0.9982104588253229,0.9000000000000004,0.8983893978047072,0.8112686038722441,0.6586217311524232,0.11059862024643842,0.1172441922120407,-0.2502117560297862,0.3351138015964865,0.17154811715481172,2.127580774080285,0.0,239
42,train,pact,3.0,0,0.06283617998029117,0.04159484465871246,0.06932473650884573,0.019208824908883003,0.0,0.02458784076926848,2.2881633113118895,2.3144913754702614,0.47457486023214573,31573.091167625524,0.08948110257008475,39.60362479876275,0.06421852832519796,10115.0,0.0,9853.0,0.0,0.0,0.9980108219210573,0.9000000000000004,0.8982097224710377,0.3893433314952802,0.3255483039273166,0.04424009516531991,0.06077463238083107,-0.2902770797194705,0.6079112139826108,0.008368200836820083,2.314491375764068,0.0,239
43,train,pact,3.0,0,0.3347918485875449,0.17796336679489724,0.2966055706412255,0.2415367086188065,0.0020920502092050207,0.023601248540825924,2.239963825776487,2.2097046365298985,0.350722172394956,28640.10402229341,0.0557191393427769,27.900173050589142,0.11217200805172012,10353.0,0.0,10091.0,0.0,0.0,0.9985389115920127,0.9000000000000004,0.8986849994340202,0.7749215580045539,0.5517965579623652,0.07036317806841448,0.1122965169408082,-0.2898355384243791,0.6166948574141666,0.016736401673640166,2.2097046421033677,0.0,239
44,train,pact,3.0,0,0.4367288618482977,0.21687382086691356,0.36145631573613535,0.3153290241707319,0.0,0.020141658213410418,2.21938383828646,1.8988539264790683,0.3658138838397908,21738.628440441946,0.07185046993211598,20.879044969710346,0.08823285763693592,10591.0,0.0,10329.0,0.0,0.0,0.9971853128038191,0.9000000000000004,0.8974667585544507,0.5900429113787795,0.6264678683704636,0.02226806812755325,0.09993025180825255,-0.23620249780758937,0.4524169856672305,0.11297071129707113,1.8988539338791905,0.0,239
45,train,pact,3.0,0,0.4595581971330663,0.25589707001677675,0.4264950555398287,0.4079497905455873,0.0009509319416149889,0.02332084236284679,2.146886241984667,2.1859683506658385,0.40445159481659093,16049.002676353295,0.14385092785293588,19.59254378354699,0.08231946384479685,10829.0,0.0,10567.0,0.0,0.0,0.9987555133747755,0.9000000000000004,0.8988799392927641,0.9311481444385113,0.7881470416561152,0.10406065167024217,0.09661049209924796,-0.2538933790821887,0.2936585655360693,0.14225941422594143,2.1859683398799628,0.0,239
46,train,pact,3.0,0,0.37911919344205136,0.1750497254501299,0.2917495105251432,0.19094712932488908,0.0022822366598759733,0.021298641281467415,1.9928178108885697,1.9671511425632813,0.24187225845318958,15466.841506766476,0.11010195367587691,21.491395811655533,0.12041937678304178,11067.0,0.0,10805.0,0.0,0.0,0.9967204000660566,0.9000000000000004,0.8970483319529928,0.790316846835736,0.48576490237141556,0.07503040156316483,0.11832820859476612,-0.2719509570919925,0.6044393008694621,0.13807531380753138,1.9671511436934235,0.0,239
47,train,pact,3.0,0,2.1493512025067902e-05,1.0557078525509733e-05,1.7595128643338153e-05,0.0,0.0,0.02105713692380731,1.9702700541109222,2.0012993438473305,0.38921946997921836,11295.67874771182,0.15399762988090515,36.123680114746094,0.010797283099769423,11305.0,0.0,11043.0,0.0,0.0,0.997838902922355,0.9000000000000004,0.8980549923046862,66.89061928975394,-75.95830398266021,0.009131322958645351,0.009677592707821266,-0.23162985863409793,0.23724739606516515,0.24686192468619247,2.00129934664351,0.0,239
48,train,pact,3.0,0,0.41462239765982967,0.1680940825344311,0.2801567722019027,0.17630277723697438,0.0001901863883229978,0.017386217065794574,1.9163336993261362,1.6688325325315467,0.2010698932083957,7439.2788494541055,0.12123717968527492,16.878190565308767,0.07586744067913787,11543.0,0.0,11281.0,0.0,0.0,0.9957444977062018,0.9000000000000004,0.8961700283333847,0.5319975729421138,0.5555884860020743,0.003295522763724684,0.08428181183843964,-0.22467343599731204,0.49419864090922583,0.1297071129707113,1.6688325228143037,0.0,239
49,train,pact,3.0,0,0.4417291495469365,0.20983808903226597,0.3497301072143939,0.2489539768281841,0.0,0.019842540143860433,1.8141739592891357,1.8787402238805921,0.43780435341172635,6488.842513974241,0.24086664286617454,14.064122373090129,0.0928080986998196,11781.0,0.0,11519.0,0.0,0.0,0.9975324076089899,0.9000000000000004,0.8977791362726538,0.9916755924053153,0.6886064926580198,0.08925692601637407,0.09524935880621357,-0.24665311177281485,0.5333095937564913,0.13389121338912133,1.8787402215762756,0.0,239
50,train,pact,3.0,0,0.15576161381352116,0.055984618752179464,0.0933076908496412,0.02909851697698298,0.0,0.017791634805453746,1.8017382571886773,1.7436178169489904,0.45846433962488775,5817.578324194234,0.17994968507392137,21.587255311311537,0.05046403355834125,12019.0,0.0,11757.0,0.0,0.0,0.9941767294536574,0.9000000000000004,0.8947590367564596,0.3088061425558734,0.3027275831869696,0.017119659426771888,0.0509206486250192,-0.1997784006006439,0.13650256684174603,0.4560669456066946,1.7436178132704074,0.0,239
